Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;Индекс температурных таблиц;РХХ / контур холостого;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);AFR возраст, с;Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
554.35;1537;37;37;9;4.31;71;0;31;39;0;63;13;0.59;1.0;1.0;0;0;199;0;39;4.62;5.2;2.08;5.5;345;128;14.7;14.8;0.91;1.007;0;1;0;0;0;0;0;0;0;1;0;427;;164;56;0;102
554.74;1473;30;30;5;3.72;72;0;30;40;0;57;10;0.54;1.0;1.0;0;0;199;0;40;3.75;2.9;1.85;4.6;345;128;14.7;13.8;0.3;0.939;0;1;0;0;0;0;0;0;0;1;0;380;;164;57;19;72
555.16;1498;33;33;5;3.97;72;0;30;40;0;59;11;0.55;1.0;1.0;0;0;199;0;40;4.12;2.9;1.95;5.0;345;128;14.7;13.8;0.72;0.939;0;1;0;0;0;0;0;0;0;1;0;392;;163;57;56;92
555.56;1614;38;38;6;4.45;72;0;31;39;0;64;13;0.59;1.0;1.0;0;0;199;0;39;4.75;3.5;2.14;6.0;345;128;14.7;15.3;0.11;1.041;0;1;0;0;0;0;0;0;0;1;0;433;;163;57;14;102
555.74;1716;44;44;11;4.98;71;0;32;38;0;69;16;0.63;1.0;1.0;0;0;199;0;38;5.5;6.4;2.35;7.1;345;128;14.7;15.3;0.29;1.041;0;1;0;0;0;0;0;0;0;1;0;470;;164;57;2;106
556.16;1806;46;46;12;5.21;71;0;31;39;0;71;19;0.66;1.0;1.0;0;0;199;0;39;5.75;7.0;2.44;7.8;345;128;14.7;15.3;0.71;1.041;0;1;0;0;0;0;0;0;0;1;0;489;;164;57;0;43
556.56;1780;39;39;8;4.51;71;0;28;42;0;65;16;0.6;1.0;1.0;0;0;199;0;42;4.88;4.7;2.16;6.7;345;128;14.7;13.6;0.1;0.925;0;1;0;0;0;0;0;0;0;1;0;439;;164;57;0;102
556.96;1729;43;43;11;4.91;73;0;30;40;0;69;16;0.63;1.0;1.0;0;0;199;0;40;5.38;6.4;2.33;7.1;345;128;14.7;13.6;0.5;0.925;0;1;0;0;0;0;0;0;0;1;0;469;;162;57;52;106
557.36;1819;54;54;17;5.95;72;0;35;35;0;76;22;0.7;1.0;1.0;0;0;199;0;35;6.75;9.9;2.74;9.0;345;128;14.7;13.6;0.9;0.925;0;1;0;0;0;0;0;0;0;1;0;524;;163;57;3;114
557.76;2049;55;55;17;6.01;73;0;34;36;0;76;25;0.73;1.0;1.0;0;0;199;0;36;6.88;9.9;2.77;10.3;345;128;14.82;14.4;0.29;0.972;0;1;0;0;0;0;0;0;0;1;0;521;;162;57;0;114
558.15;2036;54;54;17;5.88;73;0;32;38;0;75;24;0.71;1.0;1.0;0;0;199;0;38;6.75;9.9;2.72;10.0;345;128;14.82;14.4;0.69;0.972;0;1;0;0;0;0;0;0;0;1;0;517;;162;57;4;145
558.57;1972;53;53;17;5.85;74;0;33;37;0;75;24;0.71;1.0;1.0;0;0;199;0;37;6.62;9.9;2.71;9.6;345;128;14.82;14.9;0.11;1.005;0;1;0;0;0;0;0;0;0;1;0;517;;160;57;18;114
558.98;2113;54;54;18;5.97;74;0;33;37;0;76;25;0.72;1.0;1.0;0;0;199;0;37;6.75;10.5;2.76;10.5;345;128;14.82;14.9;0.52;1.005;0;1;0;0;0;0;0;0;0;1;0;525;;160;57;43;114
559.36;2152;56;56;18;6.12;74;0;34;36;0;77;27;0.73;1.0;1.0;0;0;199;0;36;7.0;10.5;2.82;11.0;345;128;14.82;14.9;0.9;1.005;0;1;0;0;0;0;0;0;0;1;0;532;;160;57;51;146
559.78;2216;57;57;19;6.2;74;0;33;37;0;78;28;0.72;1.0;1.0;0;0;199;0;37;7.12;11.0;2.85;11.4;345;128;14.82;14.8;0.32;0.999;0;1;0;0;0;0;0;0;0;1;0;539;;160;57;53;82
560.19;2190;55;55;19;6.02;74;0;33;37;0;77;27;0.72;1.0;1.0;0;0;199;0;37;6.88;11.0;2.78;11.0;345;128;14.82;14.8;0.73;0.999;0;1;0;0;0;0;0;0;0;1;0;532;;160;57;54;146
560.58;2190;52;52;19;5.72;74;0;31;39;0;74;25;0.69;1.0;1.0;0;0;199;0;39;6.5;11.0;2.66;10.4;345;128;14.82;14.1;0.12;0.951;0;1;0;0;0;0;0;0;0;1;0;509;;160;57;54;113
560.99;2062;40;40;13;4.65;74;0;26;44;0;66;18;0.62;1.0;1.0;0;0;199;0;44;5.0;7.6;2.23;8.0;345;128;14.82;14.1;0.53;0.951;0;1;0;0;0;0;0;0;0;1;0;451;;161;57;57;105
561.39;2024;41;41;13;4.77;74;0;24;46;0;67;19;0.62;1.0;1.0;0;0;199;0;46;5.12;7.6;2.28;8.0;345;128;14.82;14.1;0.93;0.951;0;1;0;0;0;0;0;0;0;1;0;453;;161;57;47;105
561.59;2088;50;50;17;5.55;72;0;30;40;0;73;24;0.7;1.0;1.0;0;0;199;0;40;6.25;9.9;2.58;9.7;345;128;14.82;14.7;0.12;0.992;0;1;0;0;0;0;0;0;0;1;0;504;;163;57;6;45
561.98;2216;48;48;17;5.35;74;0;28;42;0;71;23;0.66;1.0;1.0;0;0;199;0;42;6.0;9.9;2.51;9.9;345;128;14.82;14.7;0.52;0.992;0;1;0;0;0;0;0;0;0;1;0;487;;161;57;18;108
562.4;2049;41;41;15;4.72;72;0;25;45;0;67;20;0.62;1.0;1.0;0;0;199;0;45;5.12;8.7;2.25;8.1;345;128;14.82;14.7;0.93;0.992;0;1;0;0;0;0;0;0;0;1;0;455;;163;57;49;105
562.8;2024;33;33;11;3.95;72;0;25;45;0;60;15;0.55;1.0;1.0;0;0;199;0;45;4.12;6.4;1.94;6.7;345;128;14.82;14.5;0.34;0.978;0;1;0;0;0;0;0;0;0;1;0;403;;163;57;54;99
563.2;2113;33;33;11;3.91;71;0;23;47;0;60;15;0.55;1.0;1.0;0;0;199;0;47;4.12;6.4;1.92;6.9;345;128;14.82;14.5;0.73;0.978;0;1;0;0;0;0;0;0;0;1;0;401;;164;57;18;100
563.59;1972;29;29;9;3.56;71;0;25;45;0;56;13;0.52;1.0;1.0;0;0;199;0;45;3.62;5.2;1.78;5.9;345;128;14.82;14.2;0.13;0.958;0;1;0;0;0;0;0;0;0;1;0;370;;164;57;29;90
564.0;1972;27;27;5;3.38;71;0;24;46;0;54;12;0.51;1.0;1.0;0;0;199;0;46;3.38;2.9;1.71;5.6;345;128;14.82;14.2;0.53;0.958;0;1;0;0;0;0;0;0;0;1;0;356;;164;57;45;89
564.4;1895;22;22;4;2.98;71;0;29;41;0;50;9;0.46;1.0;1.0;0;0;199;0;41;2.75;2.3;1.55;4.7;345;128;14.82;14.2;0.93;0.958;0;1;0;0;0;0;0;0;0;1;0;326;;164;57;58;85
564.81;1806;24;24;4;3.18;71;0;29;42;0;51;10;0.49;1.0;1.0;0;0;199;0;41;3.0;2.3;1.63;4.8;345;128;14.7;14.6;0.34;0.993;0;1;0;0;0;0;0;0;0;1;0;338;;164;57;55;86
565.21;1498;36;36;5;4.23;71;0;30;40;0;63;12;0.58;1.0;1.0;0;0;199;0;40;4.5;2.9;2.05;5.3;345;128;14.7;14.6;0.75;0.993;0;1;0;0;0;0;0;0;0;1;0;422;;165;57;13;101
565.61;1498;34;34;5;4.07;70;0;29;40;0;61;12;0.56;1.0;1.0;0;0;199;0;41;4.25;2.9;1.98;5.1;345;128;14.7;14.5;0.14;0.986;0;1;0;0;0;0;0;0;0;1;0;410;;166;57;0;101
566.01;1511;29;29;2;3.58;71;0;30;40;0;55;10;0.53;1.0;1.0;0;0;199;0;40;3.62;1.2;1.79;4.5;345;128;14.7;14.5;0.54;0.986;0;1;0;0;0;0;0;0;0;1;0;367;;165;57;24;89
566.43;1434;26;26;2;3.3;70;0;32;38;0;53;8;0.5;1.0;1.0;0;0;199;0;38;3.25;1.2;1.67;3.9;345;128;14.7;14.5;0.96;0.986;0;1;0;0;0;0;0;0;0;1;0;353;;166;57;59;89
566.83;1383;28;28;2;3.53;71;0;31;39;0;55;9;0.52;1.0;1.0;0;0;199;0;39;3.5;1.2;1.77;4.1;345;128;14.7;14.4;0.36;0.98;0;1;0;0;0;0;0;0;0;1;0;363;;165;57;58;90
567.02;1511;30;30;2;3.66;71;0;32;38;0;56;9;0.53;1.0;1.0;0;0;199;0;38;3.75;1.2;1.82;4.6;345;128;14.7;14.4;0.55;0.98;0;1;0;0;0;0;0;0;0;1;0;373;;165;57;56;90
567.43;1550;30;30;2;3.73;71;0;31;39;0;57;10;0.55;1.0;1.0;0;0;199;0;39;3.75;1.2;1.85;4.8;345;128;14.7;14.4;0.95;0.98;0;1;0;0;0;0;0;0;0;1;0;378;;165;57;55;90
567.84;1434;25;25;1;3.26;71;0;32;38;0;52;8;0.5;1.0;1.0;0;0;199;0;38;3.12;0.6;1.66;3.9;345;128;14.7;13.9;0.37;0.946;0;1;0;0;0;0;0;0;0;1;0;342;;165;57;57;87
568.25;1447;26;26;1;3.28;71;0;33;37;0;53;8;0.5;1.0;1.0;0;0;199;0;37;3.25;0.6;1.67;4.0;345;128;14.7;13.9;0.78;0.946;0;1;0;0;0;0;0;0;0;1;0;347;;165;57;60;89
568.64;1434;26;26;1;3.28;71;0;32;38;0;52;8;0.5;1.0;1.0;0;0;199;0;38;3.25;0.6;1.67;3.9;345;128;14.7;13.2;0.16;0.898;0;1;0;0;0;0;0;0;0;1;0;346;;165;57;59;51
569.04;1422;25;25;1;3.23;71;0;32;38;0;52;7;0.49;1.0;1.0;0;0;199;0;38;3.12;0.6;1.65;3.8;345;128;14.7;13.2;0.56;0.898;0;1;0;0;0;0;0;0;0;1;0;341;;165;57;59;86
569.46;1370;22;22;0;2.98;71;0;50;20;0;50;6;0.46;1.0;1.0;0;0;199;0;20;2.75;0.0;1.55;3.4;345;128;14.7;13.2;0.98;0.898;0;1;0;0;0;1;0;0;0;1;0;327;;165;57;59;76
569.85;1332;23;23;0;3.03;71;0;50;20;0;50;6;0.46;1.0;1.0;0;0;199;0;20;2.88;0.0;1.57;3.4;345;128;14.7;12.4;0.37;0.844;0;1;0;0;0;1;0;0;0;1;0;328;;165;57;59;85
570.25;1268;22;22;0;3.0;72;0;50;20;0;50;6;0.46;1.0;1.0;0;0;199;0;20;2.75;0.0;1.56;3.2;345;128;14.7;12.4;0.78;0.844;0;1;0;0;0;1;0;0;0;1;0;326;;163;57;60;85
570.66;1281;22;22;0;2.98;71;0;50;20;0;50;6;0.46;1.0;1.0;0;0;199;0;20;2.75;0.0;1.55;3.2;345;128;14.7;13.6;0.18;0.925;0;1;0;0;0;1;0;0;0;1;0;326;;164;57;59;76
571.07;1217;21;21;0;2.86;71;0;50;20;0;49;5;0.45;1.0;1.0;0;0;199;0;20;2.62;0.0;1.5;2.9;345;128;14.7;13.6;0.59;0.925;0;1;0;0;0;1;0;0;0;1;0;322;;165;57;59;85
571.47;1178;22;22;0;2.91;71;0;50;20;0;49;6;0.44;1.0;1.0;0;0;199;0;20;2.75;0.0;1.52;2.9;345;128;14.7;13.6;0.99;0.925;0;1;0;0;0;1;0;0;0;1;0;321;;165;57;59;85
571.86;1255;22;22;0;2.95;72;0;50;20;0;50;6;0.46;1.0;1.0;0;0;199;0;20;2.75;0.0;1.54;3.1;345;128;14.7;13.5;0.38;0.918;0;1;0;0;0;1;0;0;0;1;0;325;;163;57;59;87
572.27;1217;22;22;0;2.93;71;0;50;20;0;49;6;0.45;1.0;1.0;0;0;199;0;20;2.75;0.0;1.53;3.0;345;128;14.7;13.5;0.79;0.918;0;1;0;0;0;1;0;0;0;1;0;321;;165;57;59;85
572.68;1165;22;22;0;2.96;71;0;50;20;0;51;6;0.46;1.0;1.0;0;0;199;0;20;2.75;0.0;1.54;2.9;345;128;14.7;13.4;0.18;0.912;0;1;0;0;0;1;0;0;0;1;0;332;;165;57;58;85
572.87;1281;29;29;4;3.58;71;0;38;37;0;56;8;0.52;1.0;1.0;0;0;199;0;32;3.62;2.3;1.79;3.8;345;128;14.7;13.4;0.37;0.912;0;1;0;0;0;0;0;0;0;1;0;376;;164;57;54;90
573.29;1550;47;47;11;5.31;71;0;34;36;0;72;17;0.65;1.0;1.0;0;0;199;0;36;5.88;6.4;2.48;6.9;345;128;14.7;13.4;0.79;0.912;0;1;0;0;0;0;0;0;0;1;0;495;;164;56;10;108
573.69;1780;46;46;12;5.11;71;0;29;38;0;71;18;0.66;1.0;1.0;0;0;199;0;41;5.75;7.0;2.4;7.6;345;128;14.7;16.6;0.19;1.129;0;1;0;0;0;0;0;0;0;1;0;483;;165;56;0;108
574.09;1857;56;56;18;6.1;70;0;36;34;0;78;23;0.73;1.0;1.0;0;0;199;0;34;7.0;10.5;2.79;9.4;345;128;14.82;16.6;0.59;1.12;0;1;0;0;0;0;0;0;0;1;0;537;;166;56;0;140
574.47;2036;57;57;19;6.26;71;0;36;34;0;77;25;0.73;1.0;1.0;0;0;199;0;34;7.12;11.0;2.86;10.6;345;128;14.82;16.6;0.97;1.12;0;1;0;0;0;0;0;0;0;1;0;533;;164;56;0;114
574.88;2113;58;58;19;6.42;72;0;36;33;0;78;27;0.74;1.0;1.0;0;0;199;0;34;7.25;11.0;2.93;11.3;345;128;14.82;14.5;0.37;0.978;0;1;0;0;0;0;0;0;0;1;0;538;;163;56;16;147
575.3;1985;59;59;19;6.41;73;0;34;36;0;79;27;0.75;1.0;1.0;0;0;199;0;36;7.38;11.0;2.93;10.6;345;128;14.82;14.5;0.79;0.978;0;1;0;0;0;0;0;0;0;1;0;547;;162;56;52;147
575.69;1947;43;43;13;4.87;74;0;26;44;0;68;19;0.63;1.0;1.0;0;0;199;0;44;5.38;7.6;2.32;7.9;345;128;14.82;13.6;0.17;0.918;0;1;0;0;0;0;0;0;0;1;0;465;;161;56;58;78
576.11;1819;43;43;13;4.96;73;0;29;41;0;69;17;0.63;1.0;1.0;0;0;199;0;41;5.38;7.6;2.35;7.5;345;128;14.7;13.6;0.59;0.925;0;1;0;0;0;0;0;0;0;1;0;468;;162;56;50;106
576.51;1870;48;48;13;5.36;73;0;31;39;0;72;20;0.67;1.0;1.0;0;0;199;0;39;6.0;7.6;2.51;8.4;345;128;14.82;13.6;0.99;0.918;0;1;0;0;0;0;0;0;0;1;0;494;;162;56;13;108
576.9;1934;45;45;11;5.03;73;0;31;39;0;69;19;0.64;1.0;1.0;0;0;199;0;39;5.62;6.4;2.38;8.1;345;128;14.82;14.5;0.37;0.978;0;1;0;0;0;0;0;0;0;1;0;473;;162;56;1;106
577.31;1614;34;34;8;4.12;72;0;28;41;0;61;13;0.58;1.0;1.0;0;0;199;0;42;4.25;4.7;2.01;5.5;345;128;14.7;14.5;0.78;0.986;0;1;0;0;0;0;0;0;0;1;0;410;;163;56;55;101
577.7;1691;36;36;9;4.25;72;0;30;40;0;61;13;0.59;1.0;1.0;0;0;199;0;40;4.5;5.2;2.06;6.0;345;128;14.7;14.3;0.16;0.973;0;1;0;0;0;0;0;0;0;1;0;412;;163;56;56;101
578.12;1665;37;37;8;4.32;72;0;28;42;0;63;13;0.59;1.0;1.0;0;0;199;0;42;4.62;4.7;2.09;6.0;345;128;14.7;14.3;0.59;0.973;0;1;0;0;0;0;0;0;0;1;0;422;;163;56;51;101
578.32;1639;38;38;8;4.42;72;0;29;40;0;64;14;0.6;1.0;1.0;0;0;199;0;41;4.75;4.7;2.13;6.0;345;128;14.7;14.3;0.79;0.973;0;1;0;0;0;0;0;0;0;1;0;431;;163;56;45;102
578.72;1691;38;38;6;4.46;71;0;28;40;0;64;14;0.6;1.0;1.0;0;0;199;0;42;4.75;3.5;2.14;6.3;345;128;14.7;14.1;0.19;0.959;0;1;0;0;0;0;0;0;0;1;0;433;;164;56;25;102
579.12;1614;30;30;4;3.71;71;0;30;40;0;56;10;0.54;1.0;1.0;0;0;199;0;40;3.75;2.3;1.84;5.0;345;128;14.7;14.1;0.59;0.959;0;1;0;0;0;0;0;0;0;1;0;373;;165;56;58;90
579.53;1639;31;31;2;3.81;71;0;29;41;0;57;11;0.55;1.0;1.0;0;0;199;0;41;3.88;1.2;1.88;5.2;345;128;14.7;14.1;1.0;0.959;0;1;0;0;0;0;0;0;0;1;0;377;;165;56;55;90
579.92;1396;23;23;1;3.06;71;0;33;38;0;50;7;0.47;1.0;1.0;0;0;199;0;37;2.88;0.6;1.58;3.6;345;128;14.7;12.4;0.38;0.844;0;1;0;0;0;0;0;0;0;1;0;330;;165;56;60;85
580.34;1498;24;24;1;3.13;71;0;32;38;0;51;8;0.48;1.0;1.0;0;0;199;0;38;3.0;0.6;1.61;3.9;345;128;14.7;12.4;0.8;0.844;0;1;0;0;0;0;0;0;0;1;0;335;;165;56;59;86
580.73;1486;25;25;1;3.26;71;0;33;37;0;52;8;0.5;1.0;1.0;0;0;199;0;37;3.12;0.6;1.66;4.0;345;128;14.7;13.8;0.18;0.939;0;1;0;0;0;0;0;0;0;1;0;339;;165;56;59;86
581.15;1345;20;20;0;2.81;71;0;48;20;0;48;6;0.45;1.0;1.0;0;0;199;0;22;2.5;0.0;1.48;3.1;345;128;14.7;13.8;0.59;0.939;0;1;0;0;0;1;0;0;0;1;0;316;;165;56;58;146
581.55;1281;21;21;0;2.86;71;0;50;20;0;48;6;0.44;1.0;1.0;0;0;199;0;20;2.62;0.0;1.5;3.1;345;128;14.7;13.8;1.0;0.939;0;1;0;0;0;1;0;0;0;1;0;316;;165;56;60;85
581.96;1383;23;23;0;3.01;71;0;50;20;0;49;7;0.46;1.0;1.0;0;0;199;0;20;2.88;0.0;1.56;3.5;345;128;14.7;12.8;0.4;0.871;0;1;0;0;0;1;0;0;0;1;0;319;;165;56;60;85
582.34;1306;21;21;0;2.88;71;0;50;20;0;48;6;0.45;1.0;1.0;0;0;199;0;20;2.62;0.0;1.51;3.1;345;128;14.7;12.8;0.78;0.871;0;1;0;0;0;1;0;0;0;1;0;315;;165;56;59;85
582.76;1229;21;21;0;2.86;71;0;50;20;0;49;6;0.45;1.0;1.0;0;0;199;0;20;2.62;0.0;1.5;2.9;345;128;14.7;12.8;0.19;0.871;0;1;0;0;0;1;0;0;0;1;0;318;;165;56;59;85
583.16;1550;32;32;3;3.83;71;0;29;41;0;58;11;0.55;1.0;1.0;0;0;199;0;41;4.0;1.7;1.89;4.9;345;128;14.7;12.8;0.6;0.871;0;1;0;0;0;0;0;0;0;1;0;390;;165;56;57;91
583.55;1550;31;31;3;3.83;71;0;29;41;0;58;11;0.55;1.0;1.0;0;0;199;0;41;3.88;1.7;1.89;4.9;345;128;14.7;12.8;0.99;0.871;0;1;0;0;0;0;0;0;0;1;0;385;;165;56;22;91
583.75;1486;31;31;3;3.77;70;0;30;40;0;58;10;0.55;1.0;1.0;0;0;199;0;40;3.88;1.7;1.86;4.7;345;128;14.7;14.3;0.18;0.973;0;1;0;0;0;0;0;0;0;1;0;385;;166;56;30;86
584.15;1268;22;22;0;2.96;71;0;49;20;0;50;6;0.46;1.0;1.0;0;0;199;0;21;2.75;0.0;1.54;3.1;345;128;14.7;14.3;0.59;0.973;0;1;0;0;0;1;0;0;0;1;0;325;;165;56;56;85
584.55;1281;26;26;0;3.31;71;0;50;20;0;52;7;0.49;1.0;1.0;0;0;199;0;20;3.25;0.0;1.68;3.5;345;128;14.7;14.3;0.99;0.973;0;1;0;0;0;1;0;0;0;1;0;346;;164;56;1;86
584.96;1281;24;24;0;3.1;70;0;50;20;0;51;7;0.48;1.0;1.0;0;0;199;0;20;3.0;0.0;1.59;3.3;345;128;14.7;13.4;0.39;0.912;0;1;0;0;0;1;0;0;0;1;0;338;;166;56;49;86
585.36;1370;28;28;1;3.5;70;0;50;20;0;55;8;0.52;1.0;1.0;0;0;199;0;20;3.5;0.6;1.75;4.0;345;128;14.7;13.4;0.8;0.912;0;1;0;0;0;1;0;0;0;1;0;363;;166;56;51;90
585.78;1396;29;29;3;3.61;73;0;46;39;0;56;9;0.52;1.0;1.0;0;0;199;0;24;3.62;1.7;1.81;4.2;345;128;14.7;13.8;0.22;0.939;0;1;0;0;0;0;0;0;0;1;0;371;;162;56;49;90
586.19;1498;37;37;6;4.38;71;0;32;38;0;65;12;0.59;1.0;1.0;0;0;199;0;38;4.62;3.5;2.11;5.5;345;128;14.7;13.8;0.62;0.939;0;1;0;0;0;0;0;0;0;1;0;439;;164;56;20;104
586.58;1614;40;40;9;4.57;70;0;32;38;0;66;14;0.6;1.0;1.0;0;0;199;0;38;5.0;5.2;2.18;6.1;345;128;14.7;16.5;0.01;1.122;0;1;0;0;0;0;0;0;0;1;0;449;;166;56;0;105
586.98;1703;40;40;9;4.66;71;0;31;40;0;66;15;0.61;1.0;1.0;0;0;199;0;39;5.0;5.2;2.22;6.6;345;128;14.7;16.5;0.41;1.122;0;1;0;0;0;0;0;0;0;1;0;449;;165;56;0;104
587.39;1588;39;39;9;4.58;71;0;31;39;0;67;14;0.61;1.0;1.0;0;0;199;0;39;4.88;5.2;2.19;6.1;345;128;14.7;16.5;0.82;1.122;0;1;0;0;0;0;0;0;0;1;0;453;;165;56;0;105
587.78;1601;40;40;10;4.61;71;0;31;39;0;67;14;0.61;1.0;1.0;0;0;199;0;39;5.0;5.8;2.2;6.2;345;128;14.7;14.8;0.21;1.007;0;1;0;0;0;0;0;0;0;1;0;459;;165;55;0;106
588.2;1716;42;42;10;4.78;71;0;31;39;0;68;16;0.62;1.0;1.0;0;0;199;0;39;5.25;5.8;2.27;6.8;345;128;14.7;14.8;0.63;1.007;0;1;0;0;0;0;0;0;0;1;0;460;;164;55;0;104
588.59;1767;40;40;8;4.63;71;0;31;41;0;66;15;0.61;1.0;1.0;0;0;199;0;39;5.0;4.7;2.21;6.8;345;128;14.7;13.3;0.02;0.905;0;1;0;0;0;0;0;0;0;1;0;450;;164;55;0;106
589.01;1486;29;29;4;3.62;72;0;30;40;0;56;9;0.53;1.0;1.0;0;0;199;0;40;3.62;2.3;1.81;4.5;345;128;14.7;13.3;0.45;0.905;0;1;0;0;0;0;0;0;0;1;0;373;;163;55;55;90
589.41;1473;30;30;4;3.72;72;0;30;39;0;57;10;0.54;1.0;1.0;0;0;199;0;40;3.75;2.3;1.85;4.6;345;128;14.7;13.3;0.84;0.905;0;1;0;0;0;0;0;0;0;1;0;383;;163;55;56;91
589.6;1550;31;31;4;3.8;72;0;30;40;0;58;10;0.55;1.0;1.0;0;0;199;0;40;3.88;2.3;1.88;4.9;345;128;14.7;14.7;0.02;1.0;0;1;0;0;0;0;0;0;0;1;0;391;;163;55;53;75
590.01;1434;26;26;2;3.35;72;0;31;39;0;53;8;0.5;1.0;1.0;0;0;199;0;39;3.25;1.2;1.7;4.0;345;128;14.7;14.7;0.43;1.0;0;1;0;0;0;0;0;0;0;1;0;352;;163;55;55;86
590.42;1447;26;26;1;3.35;72;0;33;20;0;53;8;0.5;1.0;1.0;0;0;199;0;37;3.25;0.6;1.7;4.0;345;128;14.7;14.7;0.85;1.0;0;1;0;0;0;1;0;0;0;1;0;350;;163;55;58;76
590.82;1255;22;22;0;3.03;73;0;50;20;0;50;6;0.46;1.0;1.0;0;0;199;0;20;2.75;0.0;1.58;3.2;345;128;14.7;13.8;0.24;0.939;0;1;0;0;0;1;0;0;0;1;0;324;;162;55;59;85
591.23;1178;22;22;0;2.96;71;0;50;20;0;50;6;0.45;1.0;1.0;0;0;199;0;20;2.75;0.0;1.54;2.9;345;128;14.7;13.8;0.65;0.939;0;1;0;0;0;1;0;0;0;1;0;328;;165;55;59;85
591.62;1255;23;23;0;3.03;71;0;50;20;0;50;6;0.46;1.0;1.0;0;0;199;0;20;2.88;0.0;1.57;3.2;345;128;14.7;13.2;0.04;0.898;0;1;0;0;0;1;0;0;0;1;0;329;;164;55;59;86
592.02;1268;22;22;0;2.96;71;0;50;20;0;50;6;0.46;1.0;1.0;0;0;199;0;20;2.75;0.0;1.54;3.1;345;128;14.7;13.2;0.44;0.898;0;1;0;0;0;1;0;0;0;1;0;326;;164;55;59;85
592.44;1204;23;23;0;3.12;74;0;50;20;0;51;6;0.47;1.0;1.0;0;0;199;0;20;2.88;0.0;1.62;3.1;345;128;14.7;13.2;0.86;0.898;0;1;0;0;0;1;0;0;0;1;0;333;;161;55;58;86
592.83;1114;22;22;0;2.96;71;0;50;20;0;50;5;0.44;1.0;1.0;0;0;199;0;20;2.75;0.0;1.54;2.7;345;128;14.7;13.2;0.24;0.898;0;1;0;0;0;1;0;0;0;1;0;329;;164;55;58;85
593.23;1063;22;22;0;2.98;71;0;50;20;0;51;5;0.45;1.0;1.0;0;0;199;0;20;2.75;0.0;1.55;2.6;345;128;14.7;13.2;0.64;0.898;0;1;0;0;0;1;0;0;0;1;0;333;;165;55;57;86
593.64;1140;23;23;0;3.01;71;0;50;20;0;51;5;0.45;1.0;1.0;0;0;199;0;20;2.88;0.0;1.56;2.9;345;128;14.7;13.2;0.05;0.898;0;1;0;0;0;1;0;0;0;1;0;334;;164;55;56;41
594.04;1345;21;21;0;2.86;72;0;50;20;0;48;6;0.45;1.0;1.0;0;0;199;0;20;2.62;0.0;1.5;3.2;345;128;14.7;13.2;0.46;0.898;0;1;0;0;0;1;0;0;0;1;0;310;;163;55;58;83
594.43;1229;20;20;0;2.73;71;0;50;20;0;47;5;0.43;1.0;1.0;0;0;199;0;20;2.5;0.0;1.45;2.8;345;128;14.7;13.2;0.84;0.898;0;1;0;0;0;1;0;0;0;1;0;305;;165;55;60;84
594.86;1255;21;21;0;2.81;71;0;50;20;0;48;5;0.44;1.0;1.0;0;0;199;0;20;2.62;0.0;1.48;2.9;345;128;14.7;12.6;0.26;0.857;0;1;0;0;0;1;0;0;0;1;0;314;;165;55;59;84
595.05;1165;21;21;0;2.88;71;0;50;20;0;49;5;0.44;1.0;1.0;0;0;199;0;20;2.62;0.0;1.51;2.8;345;128;14.7;12.6;0.45;0.857;0;1;0;0;0;1;0;0;0;1;0;317;;165;55;58;85
595.44;1114;21;21;0;2.91;71;0;50;20;0;50;5;0.44;1.0;1.0;0;0;199;0;20;2.62;0.0;1.52;2.7;345;128;14.7;12.6;0.85;0.857;0;1;0;0;0;1;0;0;0;1;0;325;;165;55;57;85
595.85;1037;23;23;5;3.06;71;0;46;34;0;53;5;0.45;1.0;1.0;0;0;199;0;24;2.88;2.9;1.58;2.6;345;128;14.7;14.7;0.26;1.0;0;1;0;0;0;0;0;0;0;1;0;353;;163;55;56;89
596.26;1537;42;42;6;4.85;70;0;34;36;0;68;14;0.62;1.0;1.0;0;0;199;0;36;5.25;3.5;2.29;6.2;345;128;14.7;14.7;0.67;1.0;0;1;0;0;0;0;0;0;0;1;0;461;;166;55;9;106
596.66;1652;44;44;11;5.0;70;0;32;38;0;70;16;0.64;1.0;1.0;0;0;199;0;38;5.5;6.4;2.35;6.9;345;128;14.7;16.3;0.06;1.109;0;1;0;0;0;0;0;0;0;1;0;477;;166;55;0;107
