время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск расчёт;Впрыск РЕАЛ (форс);Указатель карты hi;Указатель карты lo;Карта топлива вернула;TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 MAF;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ
1065.65;2472;67;67;1.0;2.58;5.88;22;0;63;100;31;0;0;0.0;0.0;140;95;64;8;39;31;92;541;157;50;1;;31;8.38;14.82;;;;12.1;18.0;345;63
1066.03;2497;65;65;1.0;2.5;5.66;22;0;63;100;31;0;0;0.0;0.0;140;95;64;40;38;32;93;537;156;50;1;;32;8.12;14.82;;;;11.8;18.0;345;63
1066.46;2587;86;86;1.0;3.54;8.29;22;0;64;388;175;0;0;0.0;0.0;140;95;64;8;50;20;92;597;157;50;1;;20;10.75;12.71;;;;17.9;100.0;345;63
1066.87;3765;83;83;1.0;3.38;7.88;22;0;64;388;175;0;0;0.0;0.0;140;95;64;8;42;27;92;674;158;50;1;;28;10.38;13.63;;;;24.7;100.0;345;63
1067.3;4508;84;84;1.0;3.6;8.44;22;0;64;388;175;0;0;0.0;0.0;140;95;64;40;40;29;91;724;159;50;1;;30;10.5;12.46;;;;31.7;100.0;345;63
1067.68;4406;85;85;1.0;3.67;8.6;22;0;64;373;167;0;0;0.0;0.0;140;95;64;24;41;28;92;722;158;50;1;;29;10.62;12.06;;;;31.6;97.4;345;63
1068.12;4380;86;86;1.0;3.67;8.6;22;0;64;371;166;0;0;0.0;0.0;140;95;64;24;41;28;92;723;158;50;1;;29;10.75;12.06;;;;31.4;96.8;345;63
1068.31;4367;85;85;1.0;3.65;8.54;22;0;64;364;163;0;0;0.0;0.0;140;95;64;8;41;28;92;720;158;50;1;;29;10.62;12.06;;;;31.1;94.8;345;63
1068.73;4649;83;83;1.0;3.6;8.43;22;0;64;361;161;0;0;0.0;0.0;156;95;64;56;40;29;91;728;158;50;1;;30;10.38;12.46;;;;32.7;93.9;345;63
1069.14;3291;92;92;1.0;3.85;9.06;22;0;64;321;141;0;0;0.0;0.0;140;95;64;56;48;21;92;676;158;50;1;;22;11.5;12.71;;;;24.8;82.3;345;63
1069.57;3151;85;85;1.0;3.48;8.13;22;0;64;321;141;0;0;0.0;0.0;140;95;64;8;49;20;91;646;158;50;1;;21;10.62;12.71;;;;21.3;82.3;345;63
1069.99;3240;73;73;1.0;2.92;6.71;22;0;64;127;44;0;0;0.0;0.0;140;95;64;56;43;25;91;613;159;50;1;;27;9.12;13.94;;;;18.1;25.9;345;63
1070.38;2421;16;16;1.0;0.96;1.81;22;0;63;43;2;0;0;0.0;0.0;140;95;64;56;33;37;91;323;159;50;1;;37;2.0;14.82;;;;3.7;1.5;345;63
1070.8;1703;16;16;1.0;0.97;1.86;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;38;32;90;289;161;50;1;;32;2.0;14.7;;;;2.6;1.5;345;63
1071.21;1703;17;17;1.0;0.97;1.88;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;38;33;89;288;162;50;1;;32;2.12;14.7;;;;2.7;1.5;345;63
1071.42;1716;17;17;1.0;0.98;1.91;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;37;33;88;287;163;50;1;;33;2.12;14.7;;;;2.7;1.5;345;63
1071.85;2036;14;14;1.0;0.87;1.62;22;0;63;43;2;0;0;0.0;0.0;140;95;64;24;34;36;88;285;163;50;1;;36;1.75;14.82;;;;2.8;1.5;345;63
1072.26;2049;13;13;1.0;0.85;1.58;22;0;63;43;2;0;0;0.0;0.0;140;95;64;56;33;37;87;282;164;50;1;;37;1.62;14.82;;;;2.7;1.5;345;63
1072.68;1921;14;14;1.0;0.88;1.66;22;0;63;43;2;0;0;0.0;0.0;140;95;64;24;37;37;87;285;165;50;1;;33;1.75;14.82;;;;2.6;1.5;345;63
1073.09;1947;14;14;1.0;0.89;1.68;22;0;63;43;2;0;0;0.0;0.0;140;95;64;40;35;35;87;285;165;50;1;;35;1.75;14.82;;;;2.7;1.5;345;63
1073.51;1831;15;15;1.0;0.91;1.73;22;0;63;43;2;0;0;0.0;0.0;140;95;64;56;37;32;86;286;165;50;1;;33;1.88;14.7;;;;2.6;1.5;345;63
1073.92;1806;15;15;1.0;0.91;1.74;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;37;33;86;284;166;50;1;;33;1.88;14.7;;;;2.6;1.5;345;63
1074.33;1729;16;16;1.0;0.94;1.79;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;39;31;87;282;165;50;1;;31;2.0;14.7;;;;2.6;1.5;345;63
1074.75;1614;17;17;1.0;0.97;1.9;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;38;32;86;284;166;50;1;;32;2.12;14.7;;;;2.6;1.5;345;63
1074.94;1703;16;16;1.0;0.96;1.85;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;38;33;86;283;166;50;1;;32;2.0;14.7;;;;2.6;1.5;345;63
1075.36;1550;18;18;1.0;0.99;1.95;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;37;33;86;282;166;50;1;;33;2.25;14.7;;;;2.5;1.5;345;63
1075.75;1396;19;19;1.0;1.05;2.08;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;36;34;87;282;164;50;1;;34;2.38;14.7;;;;2.4;1.5;345;63
1076.19;1396;20;20;1.0;1.05;2.1;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;35;35;86;284;166;50;1;;35;2.5;14.7;;;;2.4;1.5;345;63
1076.58;1434;19;19;1.0;1.03;2.05;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;35;35;86;280;166;50;1;;35;2.38;14.7;;;;2.4;1.5;345;63
1076.99;1306;20;20;1.0;1.07;2.13;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;35;34;87;280;165;50;1;;35;2.5;14.7;;;;2.3;1.5;345;63
1077.4;1345;20;20;1.0;1.08;2.17;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;36;34;87;281;164;49;1;;34;2.5;14.7;;;;2.4;1.5;345;63
1077.82;1255;21;21;1.0;1.09;2.19;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;36;34;87;279;165;49;1;;34;2.62;14.7;;;;2.3;1.5;345;63
1078.23;1229;21;21;1.0;1.12;2.25;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;35;35;87;280;164;49;1;;35;2.62;14.7;;;;2.3;1.5;345;63
1078.44;1229;22;22;1.0;1.13;2.28;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;35;35;87;282;164;49;1;;35;2.75;14.7;;;;2.3;1.5;345;63
1078.86;1281;22;22;1.0;1.14;2.31;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;36;35;87;284;164;49;0;;34;2.75;14.7;;;;2.5;1.5;345;63
1079.28;1332;32;32;1.0;1.45;3.08;22;0;64;48;5;0;0;0.0;0.0;140;95;64;56;32;38;87;334;165;49;0;;38;4.0;14.7;;;;3.4;2.9;345;63
1079.66;1588;54;54;1.0;2.14;4.79;22;0;64;70;16;0;0;0.0;0.0;140;95;64;8;37;30;87;426;164;49;1;;33;6.75;14.7;;;;6.3;9.3;345;63
1080.07;1819;57;57;1.0;2.25;5.06;22;0;64;80;21;0;0;0.0;0.0;140;95;64;24;37;33;88;464;163;50;1;;33;7.12;14.7;;;;7.7;12.2;345;63
1080.49;2024;62;62;1.0;2.47;5.62;22;0;64;84;23;0;0;0.0;0.0;140;95;64;24;39;31;89;496;162;50;1;;31;7.75;14.04;;;;9.5;13.4;345;63
1080.92;2062;59;59;1.0;2.3;5.19;22;0;63;84;23;0;0;0.0;0.0;140;95;64;40;35;34;89;488;162;50;1;;35;7.38;14.82;;;;8.9;13.4;345;63
1081.33;2036;57;57;1.0;2.23;5.0;22;0;63;83;22;0;0;0.0;0.0;140;95;64;40;35;35;89;476;162;49;1;;35;7.12;14.82;;;;8.5;13.1;345;63
1081.71;1947;58;58;1.0;2.28;5.13;22;0;63;83;22;0;0;0.0;0.0;140;95;64;8;36;34;90;478;161;49;1;;34;7.25;14.82;;;;8.3;13.1;345;63
1081.94;2088;61;61;1.0;2.44;5.54;22;0;64;85;23;0;0;0.0;0.0;140;95;64;56;37;33;90;499;160;49;1;;33;7.62;14.04;;;;9.6;13.7;345;63
1082.36;2228;71;71;1.0;2.79;6.41;22;0;64;103;32;0;0;0.0;0.0;140;95;64;8;42;28;91;538;159;50;1;;28;8.88;13.94;;;;11.9;18.9;345;63
1082.76;2369;79;79;1.0;3.15;7.29;22;0;64;135;48;0;0;0.0;0.0;140;95;64;8;47;23;91;571;159;49;1;;23;9.88;13.54;;;;14.4;28.2;345;63
1083.16;2549;79;79;1.0;3.12;7.24;22;0;64;145;53;0;0;0.0;0.0;140;95;64;8;48;22;93;586;156;50;1;;22;9.88;13.54;;;;15.4;31.1;345;63
1083.59;2574;72;72;1.0;2.81;6.46;22;0;64;117;39;0;0;0.0;0.0;140;95;64;40;43;27;92;563;157;50;1;;27;9.0;14.04;;;;13.9;23.0;345;63
1084.0;2587;71;71;1.0;2.79;6.39;22;0;64;116;39;0;0;0.0;0.0;140;95;64;40;43;27;91;562;159;50;1;;27;8.88;14.04;;;;13.8;22.7;345;63
1084.44;2216;40;40;1.0;1.69;3.66;22;0;62;67;14;0;0;0.0;0.0;140;95;64;56;24;47;91;441;160;50;1;;46;5.0;14.82;;;;6.7;8.4;345;63
1084.83;2049;33;33;1.0;1.5;3.19;22;0;63;63;12;0;0;0.0;0.0;140;95;64;56;24;46;90;400;161;50;1;;46;4.12;14.82;;;;5.4;7.3;345;63
1085.24;2139;32;32;1.0;1.47;3.1;22;0;63;63;12;0;0;0.0;0.0;140;95;64;40;24;47;90;396;161;50;1;;46;4.0;14.82;;;;5.5;7.3;345;63
1085.44;1767;40;40;1.0;1.69;3.68;22;0;64;63;12;0;0;0.0;0.0;140;95;64;40;29;41;88;397;163;50;1;;41;5.0;14.7;;;;5.4;7.3;345;63
1085.86;1716;40;40;1.0;1.7;3.68;22;0;64;63;12;0;0;0.0;0.0;140;95;64;56;30;41;89;395;162;50;1;;40;5.0;14.7;;;;5.3;7.3;345;63
1086.25;1370;22;22;1.0;1.14;2.3;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;34;36;88;297;163;49;1;;36;2.75;14.7;;;;2.6;1.5;345;63
1086.71;1332;20;20;1.0;1.08;2.17;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;35;35;87;282;164;49;1;;35;2.5;14.7;;;;2.4;1.5;345;63
1087.11;1396;21;21;1.0;1.1;2.21;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;34;36;87;286;164;49;1;;36;2.62;14.7;;;;2.6;1.5;345;63
1087.5;1268;21;21;1.0;1.11;2.24;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;34;35;87;286;164;49;1;;36;2.62;14.7;;;;2.4;1.5;345;63
1087.93;1370;21;21;1.0;1.11;2.23;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;35;35;87;286;165;49;1;;35;2.62;14.7;;;;2.5;1.5;345;63
1088.35;1550;18;18;1.0;1.02;2.0;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;36;34;87;282;165;49;1;;34;2.25;14.7;;;;2.6;1.5;345;63
1088.55;1639;16;16;1.0;0.95;1.81;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;39;31;87;281;164;49;1;;31;2.0;14.7;;;;2.5;1.5;345;63
1088.95;1691;17;17;1.0;0.96;1.86;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;38;32;87;282;165;49;1;;32;2.12;14.7;;;;2.6;1.5;345;63
1089.36;1614;17;17;1.0;0.98;1.91;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;38;32;87;282;165;49;1;;32;2.12;14.7;;;;2.6;1.5;345;63
1089.77;1601;17;17;1.0;0.99;1.94;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;37;33;87;283;165;49;1;;33;2.12;14.7;;;;2.6;1.5;345;63
1090.17;1498;18;18;1.0;1.02;1.99;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;36;34;87;283;165;49;1;;34;2.25;14.7;;;;2.5;1.5;345;63
1090.59;1422;18;18;1.0;1.02;2.0;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;37;34;87;283;164;49;1;;33;2.25;14.7;;;;2.4;1.5;345;63
1091.01;1383;19;19;1.0;1.04;2.06;22;0;64;44;3;0;0;0.0;0.0;140;95;64;24;36;34;87;284;165;49;1;;34;2.38;14.7;;;;2.4;1.7;345;63
1091.42;1473;20;20;1.0;1.07;2.13;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;35;34;87;285;164;49;1;;35;2.5;14.7;;;;2.6;1.5;345;63
1091.82;1434;19;19;1.0;1.05;2.09;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;35;35;87;281;164;49;1;;35;2.38;14.7;;;;2.5;1.5;345;63
1092.24;1396;20;20;1.0;1.07;2.14;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;35;34;87;282;164;49;1;;35;2.5;14.7;;;;2.5;1.5;345;63
1092.44;1229;21;21;1.0;1.09;2.19;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;35;35;87;281;164;49;1;;35;2.62;14.7;;;;2.2;1.5;345;63
1092.86;1217;22;22;1.0;1.14;2.29;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;34;35;88;283;163;49;1;;36;2.75;14.7;;;;2.3;1.5;345;63
1093.27;1217;21;22;1.0;1.12;2.25;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;35;35;87;280;164;49;1;;35;2.62;14.7;;;;2.3;1.5;345;63
1093.71;1229;21;21;1.0;1.11;2.24;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;35;35;87;279;162;49;1;;35;2.62;14.7;;;;2.3;1.5;345;63
1094.11;1306;22;22;1.0;1.14;2.31;22;0;64;43;2;0;0;0.0;0.0;156;95;64;56;37;33;87;282;164;49;1;;33;2.75;14.7;;;;2.5;1.5;345;63
1094.53;1153;23;23;1.0;1.16;2.35;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;37;33;87;281;164;49;1;;33;2.88;14.7;;;;2.3;1.5;345;63
1094.94;1140;23;23;1.0;1.17;2.36;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;36;32;90;279;161;49;1;;34;2.88;14.7;;;;2.2;1.5;345;63
1095.34;1101;23;23;1.0;1.19;2.41;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;35;34;90;280;161;49;1;;35;2.88;14.7;;;;2.2;1.5;345;63
1095.57;1114;24;24;1.0;1.2;2.44;22;0;65;43;2;0;0;0.0;0.0;140;95;64;24;38;34;89;279;162;49;1;;32;3.0;14.7;;;;2.3;1.5;345;63
1095.97;1012;24;24;1.0;1.21;2.46;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;37;33;89;275;162;49;1;;33;3.0;14.47;;;;2.1;1.5;345;63
1096.39;999;25;25;1.0;1.24;2.54;22;0;65;43;2;0;0;0.0;0.0;140;95;64;8;40;31;90;273;161;49;1;;30;3.12;14.47;;;;2.1;1.5;345;63
1096.81;1063;25;25;1.0;1.24;2.53;22;0;65;43;2;0;0;0.0;0.0;140;95;64;56;42;26;89;273;163;49;1;;28;3.12;14.7;;;;2.2;1.5;345;63
1097.25;1140;38;38;1.0;1.63;3.52;22;0;64;50;6;0;0;0.0;0.0;140;95;64;40;39;31;89;331;162;49;1;;31;4.75;14.7;;;;3.3;3.5;345;63
1097.65;1306;59;59;1.0;2.29;5.19;22;0;64;73;17;0;0;0.0;0.0;140;95;64;40;41;29;87;420;164;49;1;;29;7.38;14.7;;;;5.6;10.2;345;63
1098.07;1831;62;62;1.0;2.48;5.63;22;0;64;85;23;0;0;0.0;0.0;140;95;64;24;39;30;89;479;162;49;1;;31;7.75;14.04;;;;8.6;13.7;345;63
1098.28;2024;64;64;1.0;2.55;5.82;22;0;64;86;24;0;0;0.0;0.0;156;95;64;8;39;31;89;502;162;49;1;;31;8.0;14.04;;;;9.8;14.0;345;63
1098.69;1985;62;62;1.0;2.48;5.63;22;0;64;86;24;0;0;0.0;0.0;140;95;64;24;38;32;89;497;162;49;1;;32;7.75;14.04;;;;9.3;14.0;345;63
1099.08;2164;63;63;1.0;2.51;5.71;22;0;64;87;24;0;0;0.0;0.0;140;95;64;40;38;32;90;507;160;49;1;;32;7.88;14.04;;;;10.3;14.2;345;63
1099.5;2100;57;57;1.0;2.24;5.04;22;0;63;84;23;0;0;0.0;0.0;140;95;64;40;35;35;90;485;160;49;1;;35;7.12;14.82;;;;8.8;13.4;345;63
1099.91;1998;56;56;1.0;2.19;4.9;22;0;63;83;22;0;0;0.0;0.0;140;95;64;24;35;35;90;476;160;49;1;;35;7.0;14.82;;;;8.2;13.1;345;63
1100.3;2024;56;56;1.0;2.2;4.94;22;0;63;83;22;0;0;0.0;0.0;140;95;64;40;34;36;90;478;160;49;1;;36;7.0;14.82;;;;8.3;13.1;345;63
1100.74;2049;55;55;1.0;2.18;4.88;22;0;63;83;22;0;0;0.0;0.0;140;95;64;40;33;36;90;478;160;49;1;;37;6.88;14.82;;;;8.3;13.1;345;63
1101.13;2113;56;56;1.0;2.21;4.95;22;0;63;83;22;0;0;0.0;0.0;140;95;64;56;34;36;90;483;160;49;1;;36;7.0;14.82;;;;8.7;13.1;345;63
1101.56;2100;56;56;1.0;2.2;4.93;22;0;63;83;22;0;0;0.0;0.0;140;95;64;24;34;36;91;485;159;49;1;;36;7.0;14.82;;;;8.6;13.1;345;63
1101.95;2139;54;54;1.0;2.14;4.78;22;0;63;83;22;0;0;0.0;0.0;140;95;64;8;32;38;90;480;160;49;1;;38;6.75;14.82;;;;8.5;13.1;345;63
1102.18;1972;41;41;1.0;1.75;3.8;22;0;63;69;15;0;0;0.0;0.0;140;95;64;24;26;44;90;427;160;49;1;;44;5.12;14.82;;;;6.2;9.0;345;63
1102.6;2024;41;41;1.0;1.75;3.81;22;0;63;69;15;0;0;0.0;0.0;140;95;64;24;25;45;90;428;161;49;1;;45;5.12;14.82;;;;6.4;9.0;345;63
1102.98;1985;35;35;1.0;1.54;3.29;22;0;63;58;10;0;0;0.0;0.0;140;95;64;24;24;46;90;400;161;49;1;;46;4.38;14.82;;;;5.4;5.8;345;63
1103.4;1691;16;16;1.0;0.97;1.86;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;38;32;89;289;162;49;1;;32;2.0;14.7;;;;2.6;1.5;345;63
1103.82;1806;22;22;1.0;1.15;2.33;22;0;64;46;4;0;0;0.0;0.0;140;95;64;24;32;39;88;324;163;49;1;;38;2.75;14.7;;;;3.5;2.3;345;63
1104.21;1883;23;23;1.0;1.17;2.38;22;0;63;47;4;0;0;0.0;0.0;140;95;64;40;28;39;88;333;163;49;1;;42;2.88;14.82;;;;3.7;2.6;345;63
1104.67;1819;27;27;1.0;1.29;2.69;22;0;64;49;5;0;0;0.0;0.0;140;95;64;24;27;43;88;355;163;49;1;;43;3.38;14.7;;;;4.1;3.2;345;63
1105.08;1831;18;18;1.0;1.02;2.0;22;0;63;43;2;0;0;0.0;0.0;140;95;64;40;33;36;88;306;163;49;1;;37;2.25;14.7;;;;3.1;1.5;345;63
1105.47;1665;17;17;1.0;0.97;1.88;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;37;33;87;285;164;49;1;;33;2.12;14.7;;;;2.6;1.5;345;63
1105.67;1639;17;17;1.0;0.98;1.9;22;0;64;43;2;0;0;0.0;0.0;156;95;64;40;37;33;88;283;163;49;1;;33;2.12;14.7;;;;2.6;1.5;345;63
1106.08;1639;17;17;1.0;0.98;1.92;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;37;33;87;283;165;49;1;;33;2.12;14.7;;;;2.6;1.5;345;63
1106.5;1601;19;19;1.0;1.04;2.06;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;35;35;87;294;164;49;1;;35;2.38;14.7;;;;2.8;1.5;345;63
1106.91;1703;22;22;1.0;1.12;2.27;22;0;64;44;3;0;0;0.0;0.0;140;95;64;56;33;37;87;312;164;49;1;;37;2.75;14.7;;;;3.2;1.7;345;63
1107.34;1562;21;21;1.0;1.09;2.19;22;0;64;44;3;0;0;0.0;0.0;140;95;64;8;33;38;87;305;165;49;1;;37;2.62;14.7;;;;2.9;1.7;345;63
1107.75;1447;18;18;1.0;1.02;1.99;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;36;34;87;283;165;49;1;;34;2.25;14.7;;;;2.4;1.5;345;63
1108.15;1473;27;27;1.0;1.3;2.71;22;0;64;49;5;0;0;0.0;0.0;140;95;64;56;32;39;87;329;165;49;1;;38;3.38;14.7;;;;3.3;3.2;345;63
1108.56;1780;41;41;1.0;1.74;3.79;22;0;64;63;12;0;0;0.0;0.0;140;95;64;24;29;41;87;407;165;49;1;;41;5.12;14.7;;;;5.6;7.3;345;63
1108.97;1883;64;64;1.0;2.51;5.73;22;0;64;90;26;0;0;0.0;0.0;140;95;64;40;40;30;87;485;164;49;1;;30;8.0;14.04;;;;9.0;15.1;345;63
1109.2;2549;81;82;1.0;3.29;7.66;22;0;64;231;96;0;0;0.0;0.0;140;95;64;8;49;21;90;592;160;50;1;;21;10.12;13.54;;;;16.3;56.1;345;63
1109.6;2600;84;84;1.0;3.39;7.91;22;0;64;224;93;0;0;0.0;0.0;140;95;64;24;49;21;90;604;160;50;1;;21;10.5;13.54;;;;17.1;54.1;345;63
1110.04;2715;84;84;1.0;3.43;7.99;22;0;64;223;92;0;0;0.0;0.0;140;95;64;40;49;21;92;608;157;50;1;;21;10.5;13.54;;;;18.1;53.8;345;63
1110.44;2779;83;83;1.0;3.41;7.94;22;0;64;222;92;0;0;0.0;0.0;140;95;64;24;48;21;93;611;156;50;1;;22;10.38;13.54;;;;18.4;53.5;345;63
1110.85;2805;83;83;1.0;3.42;7.96;22;0;64;221;91;0;0;0.0;0.0;140;95;64;56;49;20;93;613;156;50;1;;21;10.38;13.54;;;;18.6;53.2;345;63
1111.27;2754;82;82;1.0;3.29;7.64;22;0;64;166;64;0;0;0.0;0.0;140;95;64;8;48;21;93;609;156;50;1;;22;10.25;13.54;;;;17.5;37.2;345;63
1111.68;2088;17;18;1.0;1.01;1.95;22;0;63;43;2;0;0;0.0;0.0;140;95;64;56;29;40;90;320;160;49;1;;41;2.12;14.82;;;;3.4;1.5;345;63
1112.08;1486;20;20;1.0;1.08;2.14;22;0;64;43;2;0;0;0.0;0.0;156;95;64;56;35;35;89;290;162;49;1;;35;2.5;14.7;;;;2.7;1.5;345;63
1112.3;1473;20;20;1.0;1.07;2.12;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;35;35;90;286;161;50;1;;35;2.5;14.7;;;;2.6;1.5;345;63
1112.69;1422;20;20;1.0;1.07;2.13;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;35;35;89;287;162;49;1;;35;2.5;14.7;;;;2.5;1.5;345;63
1113.1;1498;19;19;1.0;1.05;2.08;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;35;35;88;284;163;49;1;;35;2.38;14.7;;;;2.6;1.5;345;63
1113.52;1383;19;19;1.0;1.05;2.09;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;35;35;87;284;164;49;1;;35;2.38;14.7;;;;2.4;1.5;345;63
1113.93;1447;20;20;1.0;1.06;2.12;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;35;35;87;285;164;49;1;;35;2.5;14.7;;;;2.6;1.5;345;63
1114.34;1422;20;20;1.0;1.06;2.11;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;35;35;88;283;163;50;1;;35;2.5;14.7;;;;2.5;1.5;345;63
1114.78;1345;20;20;1.0;1.07;2.14;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;35;35;87;284;165;49;1;;35;2.5;14.7;;;;2.4;1.5;345;63
1115.16;1345;26;26;1.0;1.25;2.58;22;0;64;44;3;0;0;0.0;0.0;140;95;64;56;32;38;86;312;166;49;1;;38;3.25;14.7;;;;2.9;1.7;345;63
1115.6;1473;26;26;1.0;1.27;2.62;22;0;64;45;3;0;0;0.0;0.0;140;95;64;8;31;39;87;322;165;50;1;;39;3.25;14.7;;;;3.2;2.0;345;63
1115.81;1562;39;39;1.0;1.67;3.64;22;0;64;56;9;0;0;0.0;0.0;140;95;64;8;32;38;86;382;166;49;1;;38;4.88;14.7;;;;4.7;5.2;345;63
1116.22;1729;36;36;1.0;1.55;3.35;22;0;64;57;9;0;0;0.0;0.0;140;95;64;8;31;42;86;378;166;49;1;;39;4.5;14.7;;;;4.8;5.5;345;63
1116.64;1473;26;26;1.0;1.25;2.58;22;0;64;47;4;0;0;0.0;0.0;140;95;64;56;31;39;85;323;167;49;1;;39;3.25;14.7;;;;3.2;2.6;345;63
1117.05;1434;20;20;1.0;1.08;2.16;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;35;36;86;286;166;49;1;;35;2.5;14.7;;;;2.6;1.5;345;63
1117.44;1306;21;21;1.0;1.1;2.23;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;34;36;86;287;166;49;1;;36;2.62;14.7;;;;2.4;1.5;345;63
1117.87;1370;33;33;1.0;1.48;3.16;22;0;64;52;7;0;0;0.0;0.0;140;95;64;24;32;38;86;341;166;49;1;;38;4.12;14.7;;;;3.6;4.1;345;63
1118.28;1537;24;24;1.0;1.2;2.45;22;0;64;44;3;0;0;0.0;0.0;140;95;64;56;31;39;86;314;166;49;1;;39;3.0;14.7;;;;3.1;1.7;345;63
1118.68;1268;22;22;1.0;1.13;2.28;22;0;64;44;3;0;0;0.0;0.0;140;95;64;8;34;35;87;287;166;49;1;;36;2.75;14.7;;;;2.4;1.7;345;63
1119.09;1422;39;39;1.0;1.66;3.6;22;0;64;54;8;0;0;0.0;0.0;140;95;64;24;35;36;87;364;165;49;1;;35;4.88;14.7;;;;4.3;4.7;345;63
1119.29;1498;21;21;1.0;1.1;2.21;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;34;36;87;298;164;49;1;;36;2.62;14.7;;;;2.8;1.5;345;63
1119.73;1255;22;22;1.0;1.15;2.31;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;35;35;88;286;163;49;1;;35;2.75;14.7;;;;2.4;1.5;345;63
1120.1;1178;23;23;1.0;1.16;2.34;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;35;33;87;283;164;49;1;;35;2.88;14.7;;;;2.3;1.5;345;63
1120.55;1204;23;23;1.0;1.16;2.34;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;36;34;87;284;164;49;1;;34;2.88;14.7;;;;2.3;1.5;345;63
1120.96;1255;35;35;1.0;1.54;3.31;22;0;64;47;4;0;0;0.0;0.0;140;95;64;56;36;34;88;332;163;49;1;;34;4.38;14.7;;;;3.5;2.6;345;63
1121.36;1345;46;46;1.0;1.89;4.17;22;0;64;60;11;0;0;0.0;0.0;140;95;64;24;38;33;88;382;163;49;1;;32;5.75;14.7;;;;4.7;6.4;345;63
1121.75;1895;60;60;1.0;2.38;5.39;22;0;64;82;22;0;0;0.0;0.0;140;95;64;8;39;30;89;469;162;49;1;;31;7.5;14.82;;;;8.5;12.8;345;63
