Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
45.84;717;23;23;0;4.68;79;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.27;2.8;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;230;42;169;61;0;74
46.24;768;24;24;0;4.77;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.29;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;238;42;173;62;0;74
46.63;807;23;23;0;4.6;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.22;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;238;42;173;62;0;85
47.03;781;23;23;0;4.66;77;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.25;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;236;42;172;61;0;75
47.45;756;23;23;0;4.7;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.26;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;236;42;173;62;0;74
47.85;807;23;23;0;4.65;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.24;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;240;42;173;62;0;75
48.25;820;23;23;0;4.65;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.24;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;240;42;173;62;0;75
48.44;781;24;24;0;4.77;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.29;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;242;42;173;62;0;75
48.84;807;23;23;0;4.62;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.23;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;241;42;173;62;0;75
49.25;845;23;23;0;4.6;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.22;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;242;42;173;62;0;73
49.66;871;22;22;0;4.55;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.2;3.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;240;42;173;62;0;75
50.05;845;23;23;0;4.6;76;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.22;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;239;42;173;62;0;73
50.44;820;23;23;0;4.58;77;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.22;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;240;42;172;62;0;75
50.85;845;23;23;0;4.65;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.24;3.3;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;240;42;173;62;0;75
51.24;807;22;22;0;4.45;76;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.16;3.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;173;62;0;74
51.65;845;23;23;0;4.72;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.27;3.3;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;240;42;173;62;0;75
52.07;768;23;24;0;4.72;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.27;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;240;42;173;62;0;74
52.26;871;23;23;0;4.6;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.22;3.3;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;239;42;173;62;0;70
52.66;807;23;23;0;4.67;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.25;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;239;42;173;62;0;74
53.07;871;23;23;0;4.65;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.24;3.4;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;241;42;173;62;0;75
53.46;768;24;24;0;4.82;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.31;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;240;42;173;62;0;75
53.87;832;22;22;0;4.52;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.19;3.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;237;42;173;62;0;75
54.26;781;23;23;0;4.55;76;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.2;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;237;42;172;62;0;75
54.66;730;25;25;0;5.05;76;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.4;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;241;42;173;62;0;75
55.07;781;22;22;0;4.52;76;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.19;2.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;173;62;0;74
55.28;832;23;23;0;4.62;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.23;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;240;42;173;62;0;75
55.68;807;22;22;0;4.52;76;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.19;3.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;237;42;173;62;0;74
56.08;820;23;23;0;4.65;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.24;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;239;42;173;62;0;74
56.48;807;23;23;0;4.65;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.24;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;241;42;173;62;0;75
56.87;807;23;23;0;4.6;76;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.22;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;239;42;173;62;0;74
57.28;845;23;23;0;4.6;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.22;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;240;42;173;62;0;75
57.69;807;23;23;0;4.57;76;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.21;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;240;42;173;62;0;75
58.09;807;22;22;0;4.5;76;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.18;3.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;237;42;173;62;0;70
58.28;781;24;24;0;4.75;77;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.29;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;237;42;171;62;0;74
58.7;807;23;23;0;4.7;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.26;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;237;42;173;62;0;74
59.1;781;23;23;0;4.65;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.24;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;236;42;173;62;0;74
59.49;768;24;24;0;4.9;76;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.34;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;242;42;173;62;0;75
59.9;807;24;24;0;4.83;77;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.32;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;242;42;172;62;0;38
60.29;820;23;23;0;4.58;77;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.22;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;242;42;172;62;0;75
60.69;845;23;23;0;4.61;77;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.23;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;241;42;172;62;0;74
61.09;768;23;23;0;4.71;77;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.27;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;239;42;172;62;0;74
61.5;832;23;23;0;4.58;77;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.22;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;240;42;172;62;0;74
61.71;845;23;23;0;4.68;77;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.26;3.3;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;241;42;172;62;0;73
62.11;820;23;23;0;4.58;77;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.22;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;241;42;172;62;0;75
62.5;845;22;22;0;4.48;77;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.18;3.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;239;42;172;62;0;73
62.9;832;23;23;0;4.67;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.27;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;239;42;167;62;0;54
63.32;781;23;23;0;4.77;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.31;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;240;42;167;62;0;75
63.72;871;22;22;0;4.52;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.21;3.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;239;42;167;62;0;74
64.12;832;23;23;0;4.65;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.26;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;238;42;168;62;0;75
64.52;832;22;22;0;4.57;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.23;3.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;239;42;167;62;0;74
64.92;845;23;23;0;4.75;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.3;3.3;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;240;42;167;62;0;75
65.12;781;23;23;0;4.65;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.26;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;239;42;167;62;0;74
65.53;807;23;23;0;4.67;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.27;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;239;42;167;62;0;75
65.92;768;22;22;0;4.6;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.24;2.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;167;62;0;146
66.32;807;22;22;0;4.57;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.23;3.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;238;42;167;62;0;74
66.74;781;23;23;0;4.75;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.3;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;238;42;167;62;0;75
67.14;820;23;23;0;4.65;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.26;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;237;42;167;62;0;74
67.54;768;23;23;0;4.71;81;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.29;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;237;42;166;62;0;74
67.93;832;22;22;0;4.58;81;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.24;3.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;237;42;166;62;0;74
68.34;768;23;23;0;4.78;81;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.32;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;238;42;166;62;0;70
68.54;820;22;22;0;4.58;81;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.24;3.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;238;42;166;62;0;75
68.95;768;23;23;0;4.63;81;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.26;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;236;42;166;62;0;74
69.35;820;22;22;0;4.56;81;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.23;3.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;166;62;0;85
69.74;768;22;22;0;4.58;81;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.24;2.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;166;62;0;38
70.16;820;23;23;0;4.68;81;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.28;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;237;42;166;62;0;74
70.55;768;22;22;0;4.56;81;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.23;2.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;236;42;166;62;0;75
70.95;845;22;22;0;4.56;81;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.23;3.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;236;42;166;62;0;74
71.34;781;23;23;0;4.61;81;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.25;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;236;42;166;62;0;74
71.74;820;22;22;0;4.58;81;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.24;3.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;166;62;0;74
71.95;807;22;22;0;4.61;81;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.25;3.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;166;62;0;146
72.35;768;22;22;0;4.62;82;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.26;3.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;165;62;0;74
72.76;820;23;23;0;4.66;81;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.27;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;236;42;166;62;0;38
73.16;807;23;23;0;4.66;81;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.27;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;237;42;166;62;0;74
73.56;820;22;22;0;4.48;81;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.2;3.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;234;42;166;62;0;74
73.98;807;23;23;0;4.68;81;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.28;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;236;42;166;62;0;75
74.36;781;22;22;0;4.55;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.22;3.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;233;42;167;62;0;74
74.77;781;23;23;0;4.67;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.27;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;236;42;167;62;0;74
74.96;820;23;23;0;4.66;81;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.27;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;235;42;166;62;0;74
75.37;781;22;22;0;4.6;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.24;3.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;236;42;166;62;0;74
75.77;756;22;22;0;4.6;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.24;2.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;234;42;167;62;0;146
76.18;832;23;23;0;4.66;81;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.27;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;236;42;167;62;0;74
76.58;820;22;22;0;4.62;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.26;3.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;234;42;165;62;0;146
76.99;781;22;22;0;4.5;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.2;2.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;232;42;166;62;0;74
77.39;820;22;22;0;4.48;81;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.2;3.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;166;62;0;38
77.77;781;23;23;0;4.7;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.28;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;238;42;167;62;0;74
78.19;820;23;23;0;4.7;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.29;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;237;42;164;62;0;75
78.4;820;22;22;0;4.47;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.19;3.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;167;62;0;74
78.79;820;23;23;0;4.65;81;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.27;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;236;42;166;62;0;70
79.19;820;23;23;0;4.65;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.26;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;237;42;167;62;0;74
79.6;781;22;22;0;4.52;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.21;2.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;234;42;167;62;0;74
80.0;820;23;23;0;4.65;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.26;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;236;42;167;62;0;75
80.39;756;22;22;0;4.55;82;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.23;2.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;233;42;165;62;0;74
80.8;768;23;23;0;4.66;79;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.26;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;236;42;169;62;0;74
81.21;820;23;23;0;4.68;79;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.27;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;237;42;169;62;0;74
81.61;781;22;22;0;4.5;78;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.19;2.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;236;42;170;61;0;75
81.8;832;22;22;0;4.56;77;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.21;3.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;171;61;0;74
82.21;807;22;22;0;4.58;77;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.22;3.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;236;42;171;61;0;38
82.61;756;22;22;0;4.53;77;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.2;2.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;172;61;0;74
83.01;781;23;23;0;4.72;78;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.28;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;234;42;170;61;0;74
83.41;832;22;22;0;4.51;77;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.19;3.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;237;42;172;61;0;74
83.81;807;22;22;0;4.46;77;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.17;3.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;171;61;0;74
84.23;820;22;22;0;4.48;77;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.18;3.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;172;61;0;74
84.63;781;23;23;0;4.58;77;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.22;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;237;42;172;61;0;74
84.83;845;22;22;0;4.61;79;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.24;3.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;237;42;169;61;0;74
85.22;768;23;23;0;4.72;78;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.28;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;239;42;170;61;0;74
85.63;845;21;21;0;4.4;78;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.62;0.0;2.15;3.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;170;61;0;72
86.02;768;23;23;0;4.71;79;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.28;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;237;42;169;61;0;74
86.43;820;23;23;0;4.76;79;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.3;3.3;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;238;42;169;61;0;75
86.83;807;22;22;0;4.55;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.22;3.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;237;42;168;61;0;74
87.23;871;21;21;0;4.37;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.62;0.0;2.15;3.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;234;42;168;61;0;50
87.65;768;23;23;0;4.7;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.28;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;235;42;167;61;0;74
88.03;807;23;23;0;4.7;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.28;3.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;237;42;167;61;0;74
88.24;781;22;22;0;4.57;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.23;3.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;236;42;168;61;0;74
88.64;768;23;23;0;4.62;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.25;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;236;42;168;61;0;74
89.03;807;22;22;0;4.57;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.23;3.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;236;42;168;61;0;70
89.44;768;22;22;0;4.57;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.23;2.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;234;42;168;61;0;74
89.85;845;23;23;0;4.65;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.26;3.3;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;237;42;168;61;0;73
90.26;832;22;22;0;4.48;79;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.19;3.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;169;61;0;74
90.65;871;21;21;0;4.41;79;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.62;0.0;2.16;3.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;169;61;0;70
91.04;781;21;21;0;4.37;78;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.62;0.0;2.14;2.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;230;42;170;61;0;75
91.45;756;23;23;0;4.72;78;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.28;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;235;42;170;61;0;74
91.66;768;22;22;0;4.57;78;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.22;2.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;235;42;170;61;0;74
92.06;807;22;22;0;4.55;78;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.21;3.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;236;42;170;61;0;74
92.45;768;23;23;0;4.65;78;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.25;3.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;236;42;170;61;0;74
