время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск расчёт;Впрыск РЕАЛ (форс);TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 MAF;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ
639.55;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
639.76;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
639.98;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
640.19;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
640.4;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
640.61;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
640.81;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
641.03;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
641.23;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
641.44;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
641.64;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
641.84;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
642.05;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
642.25;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
642.45;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
642.67;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
642.89;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
643.09;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
643.29;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
643.49;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
643.71;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
643.92;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
644.13;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
644.33;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
644.53;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
644.74;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
644.94;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
645.15;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
645.35;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
645.56;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
645.76;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
645.98;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
646.18;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
646.39;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
646.6;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
646.8;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
647.0;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
647.21;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
647.41;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
647.62;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
647.83;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
648.04;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
648.25;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
648.46;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
648.67;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
648.87;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
649.08;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
649.28;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
649.48;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
649.69;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
649.9;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
650.1;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
650.32;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
650.52;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
650.73;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
650.93;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
651.13;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
651.35;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
651.55;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
651.76;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
651.97;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
652.17;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
652.39;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
652.59;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
652.8;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
653.0;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
653.22;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
653.42;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
653.62;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
653.83;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
654.04;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
654.25;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
654.45;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
654.66;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
654.87;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
655.07;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
655.28;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.3;345;63
655.48;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
655.68;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
655.89;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
656.09;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
656.31;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
656.51;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
656.72;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
656.93;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
657.14;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
657.34;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
657.55;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
657.76;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
657.96;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
658.17;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
658.38;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
658.58;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
658.79;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
659.01;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
659.22;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
659.42;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
659.63;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
659.84;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
660.04;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
660.25;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
660.45;0.0;0;0;1.0;0.51;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
660.66;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
660.87;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
661.07;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
661.28;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
661.5;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
661.71;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;102;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
661.91;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
662.13;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
662.33;0.0;0;0;1.0;0.51;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
662.55;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
662.76;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
662.96;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
663.17;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
663.38;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;144;127;0;255;20;0.0;14.7;;;;;0.0;345;63
663.6;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
663.8;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
664.02;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
664.22;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
664.43;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
664.63;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
664.83;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
665.05;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
665.25;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
665.46;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
665.67;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
665.87;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
666.08;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
666.29;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
666.49;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
666.69;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
666.9;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
667.11;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
667.31;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
667.52;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
667.72;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
667.93;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
668.13;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
668.34;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
668.55;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
668.76;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
668.96;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
669.17;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
669.38;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
669.58;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
669.79;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
670.01;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
670.21;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
670.43;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
670.63;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
670.84;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
671.04;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
671.26;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
671.46;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
671.67;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
671.87;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
672.08;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
672.29;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
