Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Откат по детонации, °;Давление, кПа;VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
94.47;1204;23;23;0;4.96;79;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.88;0.0;2.38;5.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;277;42;169;150;5;
94.87;1165;23;23;0;5.06;79;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.88;0.0;2.42;4.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;279;42;169;150;5;
95.29;1204;23;23;0;5.01;79;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.88;0.0;2.4;5.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;279;42;169;150;5;
95.68;1217;22;22;0;4.93;79;0;64;33;36;0;0;0.0;0.0;1.0;0;0;37;2.75;0.0;2.37;5.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;277;42;169;149;6;
96.08;1217;22;22;0;4.91;79;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.75;0.0;2.36;5.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;276;42;169;149;6;
96.51;1217;22;22;0;4.9;78;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.75;0.0;2.35;5.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;275;42;170;149;6;
96.71;1217;23;23;0;5.01;79;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.88;0.0;2.4;5.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;276;42;169;149;6;
97.16;1165;23;23;0;4.98;79;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.88;0.0;2.39;4.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;275;42;169;149;6;
97.56;1178;23;23;0;5.03;79;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.88;0.0;2.41;4.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;277;42;169;149;6;
97.96;1165;23;23;0;5.08;79;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.88;0.0;2.43;4.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;278;42;169;149;6;
98.37;1165;23;23;0;5.03;79;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.88;0.0;2.41;4.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;277;42;169;149;6;
98.79;1178;22;22;0;4.91;79;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.75;0.0;2.36;4.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;275;42;169;149;6;
98.98;1165;22;22;0;4.93;79;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.75;0.0;2.37;4.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;275;42;169;148;6;
99.4;1165;23;23;0;4.98;79;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.88;0.0;2.39;4.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;276;42;169;148;6;
99.81;1178;22;22;0;4.9;78;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.75;0.0;2.35;4.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;274;42;170;148;6;
100.23;1165;23;23;0;4.98;79;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.88;0.0;2.39;4.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;275;42;169;148;6;
100.66;1165;22;22;0;4.9;78;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.75;0.0;2.35;4.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;273;42;170;148;6;
101.07;1165;22;22;0;4.91;79;0;64;34;37;0;0;0.0;0.0;1.0;0;0;36;2.75;0.0;2.36;4.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;275;42;169;148;6;
101.27;1178;22;22;0;4.81;79;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.75;0.0;2.32;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;273;42;169;148;6;
101.69;1178;23;23;0;4.95;78;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.88;0.0;2.37;4.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;275;42;170;148;7;
102.08;1153;22;22;0;4.93;79;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.75;0.0;2.37;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;274;42;169;147;7;
102.5;1178;22;22;0;4.85;78;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.75;0.0;2.33;4.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;273;42;170;147;7;
102.91;1165;22;22;0;4.86;79;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.75;0.0;2.34;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;274;42;169;147;7;
103.32;1165;23;23;0;4.97;78;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.88;0.0;2.38;4.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;276;42;170;147;7;
103.75;1178;22;22;0;4.92;78;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.75;0.0;2.36;4.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;275;42;170;147;7;
103.95;1204;22;22;0;4.87;78;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.75;0.0;2.34;4.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;274;42;170;147;7;
104.35;1204;23;23;0;4.6;78;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.88;0.0;2.23;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;276;42;170;147;7;
104.76;1101;23;23;0;4.63;79;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;2.88;0.0;2.25;4.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;273;42;169;147;7;
105.18;1114;24;24;0;4.88;79;0;65;37;33;0;0;0.0;0.0;1.0;0;0;33;3.0;0.0;2.35;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;276;42;169;146;6;
105.61;1101;24;24;0;4.82;78;0;64;36;33;0;0;0.0;0.0;1.0;0;0;34;3.0;0.0;2.32;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;276;42;170;146;5;
106.0;1089;24;24;0;4.8;78;0;64;36;34;0;0;0.0;0.0;1.0;0;0;34;3.0;0.0;2.31;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;275;42;170;146;5;
106.21;1101;24;24;0;4.88;79;0;65;37;33;0;0;0.0;0.0;1.0;0;0;33;3.0;0.0;2.35;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;275;42;169;146;5;
106.61;1114;24;24;0;4.86;79;0;65;37;33;0;0;0.0;0.0;1.0;0;0;33;3.0;0.0;2.34;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;275;42;167;146;4;
107.05;1101;25;25;0;4.92;80;0;65;37;33;0;0;0.0;0.0;1.0;0;0;33;3.12;0.0;2.37;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;277;42;166;146;4;
107.44;1101;24;24;0;4.75;78;0;65;37;33;0;0;0.0;0.0;1.0;0;0;33;3.0;0.0;2.29;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;273;42;170;146;4;
107.88;1089;25;25;0;4.9;80;0;65;37;33;0;0;0.0;0.0;1.0;0;0;33;3.12;0.0;2.36;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;277;42;168;146;4;
108.28;1063;25;25;0;4.95;78;0;65;37;33;0;0;0.0;0.0;1.0;0;0;33;3.12;0.0;2.37;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;275;42;170;146;3;
108.48;1101;24;24;0;4.87;78;0;65;37;33;0;0;0.0;0.0;1.0;0;0;33;3.0;0.0;2.34;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;276;42;170;146;3;
108.9;1140;25;25;0;4.92;80;0;65;37;33;0;0;0.0;0.0;1.0;0;0;33;3.12;0.0;2.37;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;278;42;167;145;3;
109.32;1089;24;24;0;4.86;79;0;64;37;34;0;0;0.0;0.0;1.0;0;0;33;3.0;0.0;2.34;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;277;42;169;145;3;
109.74;1114;24;24;0;4.86;79;0;65;36;34;0;0;0.0;0.0;1.0;0;0;34;3.0;0.0;2.34;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;278;42;169;145;3;
110.14;1153;25;25;0;4.93;79;0;65;37;34;0;0;0.0;0.0;1.0;0;0;33;3.12;0.0;2.37;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;280;42;169;145;3;
110.37;1101;25;25;0;4.93;79;0;65;36;34;0;0;0.0;0.0;1.0;0;0;34;3.12;0.0;2.37;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;279;42;169;145;3;
110.8;1114;24;24;0;4.86;79;0;65;36;33;0;0;0.0;0.0;1.0;0;0;34;3.0;0.0;2.34;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;278;42;169;145;2;
111.19;1153;25;25;0;4.96;80;0;65;37;33;0;0;0.0;0.0;1.0;0;0;33;3.12;0.0;2.38;4.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;280;42;168;145;2;
111.61;1114;25;25;0;4.93;79;0;64;36;34;0;0;0.0;0.0;1.0;0;0;34;3.12;0.0;2.37;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;281;42;169;145;2;
112.03;1153;25;25;0;4.88;79;0;64;37;34;0;0;0.0;0.0;1.0;0;0;33;3.12;0.0;2.35;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;280;42;169;145;2;
112.43;1153;24;24;0;4.86;79;0;64;37;33;0;0;0.0;0.0;1.0;0;0;33;3.0;0.0;2.34;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;281;42;169;144;2;
112.66;1153;26;26;0;5.08;79;0;64;38;32;0;0;0.0;0.0;1.0;0;0;32;3.25;0.0;2.43;4.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;283;42;169;144;2;
113.05;1114;25;25;0;4.97;78;0;65;38;32;0;0;0.0;0.0;1.0;0;0;32;3.12;0.0;2.38;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;281;42;170;144;2;
113.48;1165;24;24;0;4.81;79;0;64;37;33;0;0;0.0;0.0;1.0;0;0;33;3.0;0.0;2.32;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;280;42;169;144;2;
113.89;1101;25;25;0;5.02;78;0;65;38;32;0;0;0.0;0.0;1.0;0;0;32;3.12;0.0;2.4;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;281;42;170;144;2;
114.29;1140;25;25;0;4.97;78;0;64;38;32;0;0;0.0;0.0;1.0;0;0;32;3.12;0.0;2.38;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;280;42;170;144;2;
114.7;1101;25;25;0;5.01;79;0;64;37;32;0;0;0.0;0.0;1.0;0;0;33;3.12;0.0;2.4;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;281;42;169;144;2;
114.91;1089;25;25;0;4.93;79;0;65;38;32;0;0;0.0;0.0;1.0;0;0;32;3.12;0.0;2.37;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;277;42;169;144;2;
115.32;1153;24;24;0;4.88;79;0;65;38;33;0;0;0.0;0.0;1.0;0;0;32;3.0;0.0;2.35;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;279;42;169;144;2;
115.74;1101;25;25;0;4.98;79;0;65;38;32;0;0;0.0;0.0;1.0;0;0;32;3.12;0.0;2.39;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;280;42;169;143;2;
116.16;1089;26;26;0;5.07;78;0;65;38;32;0;0;0.0;0.0;1.0;0;0;32;3.25;0.0;2.42;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;281;42;170;143;2;
116.56;1165;24;24;0;4.87;78;0;64;38;33;0;0;0.0;0.0;1.0;0;0;32;3.0;0.0;2.34;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;280;42;170;143;2;
116.95;1101;25;25;0;4.92;78;0;64;37;32;0;0;0.0;0.0;1.0;0;0;33;3.12;0.0;2.36;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;281;42;170;143;2;
117.38;1165;24;24;0;4.81;79;0;64;37;33;0;0;0.0;0.0;1.0;0;0;33;3.0;0.0;2.32;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;280;42;169;143;1;
117.6;1165;24;24;0;4.8;78;0;64;37;33;0;0;0.0;0.0;1.0;0;0;33;3.0;0.0;2.31;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;281;42;170;143;1;
117.98;1140;24;24;0;4.77;78;0;64;37;33;0;0;0.0;0.0;1.0;0;0;33;3.0;0.0;2.3;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;280;42;170;143;1;
118.39;1140;24;24;0;4.76;79;0;64;37;33;0;0;0.0;0.0;1.0;0;0;33;3.0;0.0;2.3;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;278;42;169;143;1;
118.83;1140;24;24;0;4.77;78;0;64;37;33;0;0;0.0;0.0;1.0;0;0;33;3.0;0.0;2.3;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;278;42;170;143;1;
119.23;1114;24;24;0;4.8;78;0;65;39;32;0;0;0.0;0.0;1.0;0;0;31;3.0;0.0;2.31;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;278;42;170;142;1;
119.63;1101;24;24;0;4.75;78;0;64;39;31;0;0;0.0;0.0;1.0;0;0;31;3.0;0.0;2.29;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;275;42;170;142;1;
119.84;1140;25;25;0;4.96;79;0;64;38;31;0;0;0.0;0.0;1.0;0;0;32;3.12;0.0;2.38;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;279;42;169;142;1;
120.25;1140;24;24;0;4.88;79;0;65;38;32;0;0;0.0;0.0;1.0;0;0;32;3.0;0.0;2.35;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;277;42;169;142;1;
120.65;1101;25;25;0;4.98;79;0;65;39;31;0;0;0.0;0.0;1.0;0;0;31;3.12;0.0;2.39;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;280;42;169;142;1;
121.07;1101;26;26;0;5.02;78;0;64;39;31;0;0;0.0;0.0;1.0;0;0;31;3.25;0.0;2.4;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;282;42;170;142;1;
121.48;1140;25;25;0;4.92;78;0;64;38;32;0;0;0.0;0.0;1.0;0;0;32;3.12;0.0;2.36;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;279;42;170;142;1;
121.88;1140;25;25;0;5.0;80;0;65;39;31;0;0;0.0;0.0;1.0;0;0;31;3.12;0.0;2.4;4.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;280;42;167;142;1;
122.29;1063;25;25;0;4.93;79;0;65;39;31;0;0;0.0;0.0;1.0;0;0;31;3.12;0.0;2.37;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;276;42;169;142;1;
122.7;1101;25;25;0;4.93;79;0;64;39;31;0;0;0.0;0.0;1.0;0;0;31;3.12;0.0;2.37;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;279;42;169;141;1;
122.88;1114;25;25;0;4.97;78;0;65;39;31;0;0;0.0;0.0;1.0;0;0;31;3.12;0.0;2.38;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;280;42;170;141;1;
123.28;1140;24;24;0;4.91;79;0;65;39;31;0;0;0.0;0.0;1.0;0;0;31;3.0;0.0;2.36;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;278;42;169;141;1;
123.71;1089;25;25;0;4.92;78;0;65;39;31;0;0;0.0;0.0;1.0;0;0;31;3.12;0.0;2.36;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;278;42;170;141;1;
124.11;1101;26;26;0;5.16;81;0;65;39;31;0;0;0.0;0.0;1.0;0;0;31;3.25;0.0;2.47;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;282;42;166;141;1;
124.52;1165;25;25;0;4.96;79;0;64;38;32;0;0;0.0;0.0;1.0;0;0;32;3.12;0.0;2.38;4.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;283;42;169;141;1;
124.96;1114;24;24;0;4.85;78;0;64;38;32;0;0;0.0;0.0;1.0;0;0;32;3.0;0.0;2.33;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;280;42;169;141;1;
125.14;1153;25;25;0;4.93;79;0;65;39;31;0;0;0.0;0.0;1.0;0;0;31;3.12;0.0;2.37;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;279;42;169;141;1;
125.54;1114;25;25;0;4.9;78;0;64;38;31;0;0;0.0;0.0;1.0;0;0;32;3.12;0.0;2.35;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;279;42;170;141;1;
125.95;1153;24;24;0;4.86;79;0;65;38;31;0;0;0.0;0.0;1.0;0;0;32;3.0;0.0;2.34;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;278;42;169;141;1;
126.38;1114;25;25;0;4.88;79;0;64;39;32;0;0;0.0;0.0;1.0;0;0;31;3.12;0.0;2.35;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;279;42;169;140;1;
126.8;1089;25;25;0;4.96;79;0;65;38;31;0;0;0.0;0.0;1.0;0;0;32;3.12;0.0;2.38;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;279;42;169;140;1;
127.21;1101;26;26;0;5.08;79;0;65;39;31;0;0;0.0;0.0;1.0;0;0;31;3.25;0.0;2.43;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;281;42;169;140;1;
127.43;1153;25;25;0;4.93;79;0;65;39;31;0;0;0.0;0.0;1.0;0;0;31;3.12;0.0;2.37;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;279;42;169;140;1;
127.86;1101;25;25;0;5.01;79;0;64;39;32;0;0;0.0;0.0;1.0;0;0;31;3.12;0.0;2.4;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;281;42;169;140;1;
128.26;1140;24;24;0;4.73;79;0;64;38;32;0;0;0.0;0.0;1.0;0;0;32;3.0;0.0;2.29;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;277;42;169;140;1;
128.67;1140;25;25;0;4.92;78;0;64;39;31;0;0;0.0;0.0;1.0;0;0;31;3.12;0.0;2.36;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;282;42;170;140;1;
129.11;1101;25;25;0;4.91;79;0;65;38;31;0;0;0.0;0.0;1.0;0;0;32;3.12;0.0;2.36;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;279;42;169;140;1;
129.52;1140;24;24;0;4.83;79;0;64;38;32;0;0;0.0;0.0;1.0;0;0;32;3.0;0.0;2.33;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;280;42;169;140;1;
129.71;1165;24;24;0;4.83;79;0;64;38;32;0;0;0.0;0.0;1.0;0;0;32;3.0;0.0;2.33;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;281;42;169;140;1;
130.11;1089;26;26;0;5.08;79;0;65;38;32;0;0;0.0;0.0;1.0;0;0;32;3.25;0.0;2.43;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;282;42;169;139;1;
130.54;1140;24;24;0;4.86;79;0;65;38;31;0;0;0.0;0.0;1.0;0;0;32;3.0;0.0;2.34;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;279;42;169;139;1;
130.94;1101;24;25;0;4.88;79;0;64;38;32;0;0;0.0;0.0;1.0;0;0;32;3.0;0.0;2.35;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;279;42;169;139;1;
131.36;1089;25;25;0;5.01;79;0;65;38;31;0;0;0.0;0.0;1.0;0;0;32;3.12;0.0;2.4;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;280;42;169;139;1;
131.76;1153;24;24;0;4.86;79;0;65;38;31;0;0;0.0;0.0;1.0;0;0;32;3.0;0.0;2.34;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;278;42;169;139;1;
132.0;1089;25;25;0;4.95;78;0;64;39;32;0;0;0.0;0.0;1.0;0;0;31;3.12;0.0;2.37;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;280;42;169;139;1;
132.39;1089;25;25;0;4.96;79;0;65;38;31;0;0;0.0;0.0;1.0;0;0;32;3.12;0.0;2.38;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;279;42;169;139;1;
132.79;1153;24;24;0;4.85;78;0;65;39;31;0;0;0.0;0.0;1.0;0;0;31;3.0;0.0;2.33;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;278;42;170;139;1;
133.2;1101;24;24;0;4.86;79;0;65;38;31;0;0;0.0;0.0;1.0;0;0;32;3.0;0.0;2.34;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;278;42;169;139;1;
133.62;1140;25;25;0;4.9;78;0;65;40;30;0;0;0.0;0.0;1.0;0;0;30;3.12;0.0;2.35;4.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;278;42;170;138;1;
134.04;1114;25;25;0;4.92;78;0;65;40;30;0;0;0.0;0.0;1.0;0;0;30;3.12;0.0;2.36;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;277;42;170;138;1;
134.23;1114;24;24;0;4.85;78;0;64;40;31;0;0;0.0;0.0;1.0;0;0;30;3.0;0.0;2.33;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;278;42;170;138;1;
134.66;1089;25;25;0;4.9;78;0;65;40;30;0;0;0.0;0.0;1.0;0;0;30;3.12;0.0;2.35;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;276;42;170;138;1;
135.06;1101;24;24;0;4.88;79;0;65;40;30;0;0;0.0;0.0;1.0;0;0;30;3.0;0.0;2.35;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;276;42;169;138;1;
135.49;1063;25;25;0;4.98;79;0;65;40;30;0;0;0.0;0.0;1.0;0;0;30;3.12;0.0;2.39;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;275;42;169;138;1;
135.89;1089;25;25;0;4.92;78;0;65;40;30;0;0;0.0;0.0;1.0;0;0;30;3.12;0.0;2.36;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;276;42;170;138;1;
136.3;1050;25;25;0;4.93;79;0;65;39;30;0;0;0.0;0.0;1.0;0;0;31;3.12;0.0;2.37;4.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;276;42;169;138;1;
136.51;1089;25;25;0;4.95;78;0;65;40;30;0;0;0.0;0.0;1.0;0;0;30;3.12;0.0;2.37;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;276;42;170;138;1;
136.94;1037;24;24;0;4.88;79;0;65;40;30;0;0;0.0;0.0;1.0;0;0;30;3.0;0.0;2.35;4.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;273;42;169;138;1;
137.34;1063;25;25;0;5.02;78;0;65;40;30;0;0;0.0;0.0;1.0;0;0;30;3.12;0.0;2.4;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;277;42;170;137;1;
137.77;1140;24;24;0;4.85;80;0;65;40;30;0;0;0.0;0.0;1.0;0;0;30;3.0;0.0;2.34;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;276;42;167;137;1;
138.16;1114;25;25;0;4.92;78;0;65;40;30;0;0;0.0;0.0;1.0;0;0;30;3.12;0.0;2.36;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;276;42;170;137;1;
138.58;1101;25;25;0;4.98;79;0;65;40;30;0;0;0.0;0.0;1.0;0;0;30;3.12;0.0;2.39;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;277;42;170;137;1;
138.79;1063;25;25;0;4.98;79;0;65;40;30;0;0;0.0;0.0;1.0;0;0;30;3.12;0.0;2.39;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;277;42;169;137;1;
139.19;1089;25;25;0;4.9;78;0;65;40;30;0;0;0.0;0.0;1.0;0;0;30;3.12;0.0;2.35;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;275;42;170;137;1;
139.64;1063;25;25;0;4.91;79;0;65;40;30;0;0;0.0;0.0;1.0;0;0;30;3.12;0.0;2.36;4.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;275;42;169;137;1;
142.49;1101;24;24;0;4.88;79;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.0;0.0;2.35;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;274;42;169;136;0;
142.92;1114;23;23;0;4.6;78;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;2.88;0.0;2.23;4.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;267;42;170;136;0;
143.31;1114;24;24;0;4.78;79;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.0;0.0;2.31;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;273;42;169;136;0;
143.74;1114;24;24;0;4.8;78;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.0;0.0;2.31;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;272;42;170;136;0;
