Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;Индекс температурных таблиц;РХХ / контур холостого;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);AFR возраст, с;Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
164.68;1217;19;19;0;3.2;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;111;0;36;2.38;0.0;1.6;3.2;345;128;14.7;11.7;0.02;0.796;0;1;0;0;1;1;0;0;0;1;0;302;;174;158;11;83
165.08;1255;19;19;0;3.2;64;0;34;37;0;47;5;0.43;1.0;1.0;0;0;111;0;36;2.38;0.0;1.6;3.3;345;128;14.7;11.7;0.01;0.796;0;1;0;0;1;1;0;0;0;1;0;303;;174;158;11;83
165.48;1217;19;19;0;3.12;64;0;33;36;0;46;5;0.41;1.0;1.0;0;0;111;0;37;2.38;0.0;1.57;3.2;345;128;14.7;12.4;0.03;0.844;0;1;0;0;1;1;0;0;0;1;0;300;;174;158;11;83
165.88;1255;20;20;0;3.22;64;0;34;36;0;47;5;0.43;1.0;1.0;0;0;111;0;36;2.5;0.0;1.61;3.4;345;128;14.7;12.6;0.01;0.857;0;1;0;0;1;1;0;0;0;1;0;304;;174;158;11;84
166.27;1204;19;19;0;3.12;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;111;0;36;2.38;0.0;1.57;3.1;345;128;14.7;12.3;0.03;0.837;0;1;0;0;1;1;0;0;0;1;0;300;;174;158;11;82
166.69;1204;20;20;0;3.22;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;111;0;36;2.5;0.0;1.61;3.2;345;128;14.7;12.1;0.03;0.823;0;1;0;0;1;1;0;0;0;1;0;304;;174;158;12;84
166.88;1204;19;19;0;3.12;64;0;33;36;0;46;5;0.41;1.0;1.0;0;0;111;0;37;2.38;0.0;1.57;3.1;345;128;14.7;11.6;0.0;0.789;0;1;0;0;1;1;0;0;0;1;0;300;;174;157;12;83
167.29;1204;20;20;0;3.25;66;0;34;36;0;47;5;0.42;1.0;1.0;0;0;111;0;36;2.5;0.0;1.63;3.3;345;128;14.7;12.8;0.05;0.871;0;1;0;0;1;1;0;0;0;1;0;302;;172;157;12;83
167.69;1204;19;19;0;3.1;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;111;0;36;2.38;0.0;1.56;3.1;345;128;14.7;13.3;0.03;0.905;0;1;0;0;1;1;0;0;0;1;0;301;;174;157;12;83
168.09;1204;19;19;0;3.2;64;0;34;37;0;46;5;0.41;1.0;1.0;0;0;111;0;36;2.38;0.0;1.6;3.2;345;128;14.7;13.2;0.01;0.898;0;1;0;0;1;1;0;0;0;1;0;301;;174;157;12;83
168.5;1229;19;19;0;3.2;64;0;34;36;0;47;5;0.43;1.0;1.0;0;0;111;0;36;2.38;0.0;1.6;3.3;345;128;14.7;12.9;0.05;0.878;0;1;0;0;1;1;0;0;0;1;0;302;;174;157;12;40
168.89;1204;20;20;0;3.25;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;111;0;36;2.5;0.0;1.62;3.3;345;128;14.7;12.8;0.02;0.871;0;1;0;0;1;1;0;0;0;1;0;302;;174;157;12;83
169.29;1255;19;19;0;3.2;64;0;34;36;0;47;5;0.43;1.0;1.0;0;0;111;0;36;2.38;0.0;1.6;3.3;345;128;14.7;13.0;0.05;0.884;0;1;0;0;1;1;0;0;0;1;0;303;;174;157;12;84
169.69;1204;19;19;0;3.17;64;0;33;37;0;46;5;0.41;1.0;1.0;0;0;111;0;37;2.38;0.0;1.59;3.2;345;128;14.7;12.3;0.04;0.837;0;1;0;0;1;1;0;0;0;1;0;301;;174;157;12;41
170.11;1229;20;20;0;3.25;64;0;34;36;0;47;5;0.43;1.0;1.0;0;0;111;0;36;2.5;0.0;1.62;3.3;345;128;14.7;12.3;0.03;0.837;0;1;0;0;1;1;0;0;0;1;0;305;;173;157;12;74
170.5;1217;19;19;0;3.15;66;0;33;37;0;46;5;0.41;1.0;1.0;0;0;112;0;37;2.38;0.0;1.59;3.2;345;128;14.7;12.8;0.06;0.871;0;1;0;0;1;1;0;0;0;1;0;301;;171;156;12;83
170.9;1217;19;19;0;3.2;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;112;0;36;2.38;0.0;1.6;3.2;345;128;14.7;12.6;0.05;0.857;0;1;0;0;1;1;0;0;0;1;0;303;;174;156;12;83
171.3;1204;19;19;0;3.12;64;0;33;36;0;46;5;0.41;1.0;1.0;0;0;112;0;37;2.38;0.0;1.57;3.1;345;128;14.7;12.0;0.02;0.816;0;1;0;0;1;1;0;0;0;1;0;300;;174;156;12;83
171.72;1204;20;20;0;3.22;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;112;0;36;2.5;0.0;1.61;3.2;345;128;14.7;12.1;0.07;0.823;0;1;0;0;1;1;0;0;0;1;0;302;;174;156;12;83
172.1;1204;19;19;0;3.18;65;0;34;36;0;47;5;0.42;1.0;1.0;0;0;112;0;36;2.38;0.0;1.6;3.2;345;128;14.7;12.6;0.02;0.857;0;1;0;0;1;1;0;0;0;1;0;302;;174;156;12;82
172.52;1217;20;20;0;3.25;66;0;33;37;0;47;5;0.42;1.0;1.0;0;0;112;0;37;2.5;0.0;1.63;3.3;345;128;14.7;12.6;0.07;0.857;0;1;0;0;1;1;0;0;0;1;0;302;;172;156;12;148
172.91;1217;19;19;0;3.12;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;112;0;36;2.38;0.0;1.57;3.2;345;128;14.7;12.3;0.04;0.837;0;1;0;0;1;1;0;0;0;1;0;302;;174;156;12;83
173.12;1217;19;19;0;3.15;64;0;33;37;0;46;5;0.41;1.0;1.0;0;0;112;0;37;2.38;0.0;1.58;3.2;345;128;14.7;12.2;0.04;0.83;0;1;0;0;1;1;0;0;0;1;0;300;;174;156;12;83
173.5;1255;20;20;0;3.25;64;0;34;36;0;47;5;0.43;1.0;1.0;0;0;112;0;36;2.5;0.0;1.62;3.4;345;128;14.7;12.0;0.06;0.816;0;1;0;0;1;1;0;0;0;1;0;303;;174;155;12;76
173.92;1217;18;18;0;3.1;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;112;0;36;2.25;0.0;1.56;3.1;345;128;14.7;12.0;0.05;0.816;0;1;0;0;1;1;0;0;0;1;0;299;;174;155;12;141
174.32;1204;19;19;0;3.12;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;112;0;36;2.38;0.0;1.57;3.1;345;128;14.7;12.3;0.08;0.837;0;1;0;0;1;1;0;0;0;1;0;301;;174;155;12;83
174.73;1255;20;20;0;3.25;64;0;34;37;0;47;5;0.43;1.0;1.0;0;0;112;0;36;2.5;0.0;1.62;3.4;345;128;14.7;11.9;0.07;0.81;0;1;0;0;1;1;0;0;0;1;0;303;;174;155;12;83
175.13;1204;19;19;0;3.12;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;112;0;36;2.38;0.0;1.57;3.1;345;128;14.7;11.4;0.09;0.776;0;1;0;0;1;1;0;0;0;1;0;299;;174;155;12;44
175.53;1268;20;20;0;3.25;64;0;34;37;0;47;5;0.43;1.0;1.0;0;0;112;0;36;2.5;0.0;1.62;3.4;345;128;14.7;11.7;0.07;0.796;0;1;0;0;1;1;0;0;0;1;0;304;;174;155;12;84
175.92;1204;19;19;0;3.12;64;0;33;36;0;46;5;0.41;1.0;1.0;0;0;112;0;37;2.38;0.0;1.57;3.1;345;128;14.7;11.6;0.09;0.789;0;1;0;0;1;1;0;0;0;1;0;300;;174;155;12;84
176.32;1217;19;19;0;3.12;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;112;0;36;2.38;0.0;1.57;3.2;345;128;14.7;11.3;0.07;0.769;0;1;0;0;1;1;0;0;0;1;0;301;;174;155;12;83
176.72;1255;20;20;0;3.22;64;0;34;36;0;47;5;0.43;1.0;1.0;0;0;112;0;36;2.5;0.0;1.61;3.4;345;128;14.7;11.3;0.05;0.769;0;1;0;0;1;1;0;0;0;1;0;302;;174;155;12;83
177.13;1204;19;19;0;3.11;65;0;34;36;0;46;5;0.41;1.0;1.0;0;0;112;0;36;2.38;0.0;1.57;3.1;345;128;14.7;11.6;0.09;0.789;0;1;0;0;1;1;0;0;0;1;0;299;;173;155;12;83
177.54;1217;19;19;0;3.11;65;0;34;36;0;47;5;0.42;1.0;1.0;0;0;114;0;36;2.38;0.0;1.57;3.2;345;128;14.7;11.9;0.08;0.81;0;1;0;0;1;1;0;0;0;1;0;302;;173;154;12;82
177.94;1204;19;19;0;3.05;64;0;33;37;0;46;5;0.41;1.0;1.0;0;0;114;0;37;2.38;0.0;1.54;3.1;345;128;14.7;11.5;0.0;0.782;0;1;0;0;1;1;0;0;0;1;0;300;;174;154;12;83
178.33;1229;19;19;0;3.15;64;0;34;36;0;46;5;0.42;1.0;1.0;0;0;114;0;36;2.38;0.0;1.58;3.2;345;128;14.7;12.0;0.08;0.816;0;1;0;0;1;1;0;0;0;1;0;301;;174;154;12;82
178.74;1178;19;19;0;3.05;64;0;33;37;0;46;5;0.41;1.0;1.0;0;0;114;0;37;2.38;0.0;1.54;3.0;345;128;14.7;12.3;0.06;0.837;0;1;0;0;1;1;0;0;0;1;0;301;;174;154;12;83
179.13;1204;19;19;0;3.12;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;114;0;36;2.38;0.0;1.57;3.1;345;128;14.7;11.5;0.09;0.782;0;1;0;0;1;1;0;0;0;1;0;302;;174;154;12;76
179.34;1204;19;19;0;3.05;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;114;0;36;2.38;0.0;1.54;3.1;345;128;14.7;13.5;0.08;0.918;0;1;0;0;1;1;0;0;0;1;0;300;;174;154;12;83
179.75;1204;19;19;0;3.1;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;114;0;36;2.38;0.0;1.56;3.1;345;128;14.7;12.5;0.01;0.85;0;1;0;0;1;1;0;0;0;1;0;301;;174;154;12;83
180.14;1204;19;19;0;3.05;64;0;33;36;0;46;5;0.41;1.0;1.0;0;0;114;0;37;2.38;0.0;1.54;3.1;345;128;14.7;13.4;0.07;0.912;0;1;0;0;1;1;0;0;0;1;0;300;;174;154;12;84
180.54;1204;19;19;0;3.11;65;0;34;36;0;46;5;0.41;1.0;1.0;0;0;114;0;36;2.38;0.0;1.57;3.1;345;128;14.7;13.4;0.06;0.912;0;1;0;0;1;1;0;0;0;1;0;300;;173;153;12;83
180.94;1178;18;18;0;3.02;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;114;0;36;2.25;0.0;1.53;3.0;345;128;14.7;13.4;0.09;0.912;0;1;0;0;1;1;0;0;0;1;0;301;;174;153;12;84
181.34;1178;19;19;0;3.1;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;114;0;36;2.38;0.0;1.56;3.0;345;128;14.7;12.8;0.06;0.871;0;1;0;0;1;1;0;0;0;1;0;300;;174;153;12;83
181.76;1204;19;19;0;3.08;65;0;34;36;0;46;5;0.41;1.0;1.0;0;0;114;0;36;2.38;0.0;1.56;3.1;345;128;14.7;13.4;0.02;0.912;0;1;0;0;1;1;0;0;0;1;0;301;;173;153;12;83
182.14;1229;20;20;0;3.2;64;0;34;37;0;47;5;0.43;1.0;1.0;0;0;114;0;36;2.5;0.0;1.6;3.3;345;128;14.7;13.3;0.09;0.905;0;1;0;0;1;1;0;0;0;1;0;303;;174;153;12;83
182.56;1204;19;19;0;3.07;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;114;0;36;2.38;0.0;1.55;3.1;345;128;14.7;13.4;0.07;0.912;0;1;0;0;1;1;0;0;0;1;0;300;;174;153;12;83
182.97;1217;19;19;0;3.12;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;114;0;36;2.38;0.0;1.57;3.2;345;128;14.7;13.5;0.01;0.918;0;1;0;0;1;1;0;0;0;1;0;304;;174;153;12;83
183.36;1204;19;19;0;3.13;65;0;33;37;0;46;5;0.41;1.0;1.0;0;0;114;0;37;2.38;0.0;1.58;3.1;345;128;14.7;12.1;0.09;0.823;0;1;0;0;1;1;0;0;0;1;0;300;;173;153;13;83
183.75;1229;19;19;0;3.1;64;0;34;37;0;46;5;0.42;1.0;1.0;0;0;114;0;36;2.38;0.0;1.56;3.2;345;128;14.7;13.1;0.01;0.891;0;1;0;0;1;1;0;0;0;1;0;301;;174;153;13;83
184.16;1178;19;19;0;3.12;64;0;33;37;0;47;5;0.42;1.0;1.0;0;0;114;0;37;2.38;0.0;1.57;3.1;345;128;14.7;12.1;0.11;0.823;0;1;0;0;1;1;0;0;0;1;0;302;;174;153;13;83
184.57;1229;19;19;0;3.05;64;0;34;37;0;46;5;0.42;1.0;1.0;0;0;115;0;36;2.38;0.0;1.54;3.1;345;128;14.7;13.5;0.03;0.918;0;1;0;0;1;1;0;0;0;1;0;300;;174;152;13;77
184.96;1204;19;19;0;3.12;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;115;0;36;2.38;0.0;1.57;3.1;345;128;14.7;12.0;0.1;0.816;0;1;0;0;1;1;0;0;0;1;0;305;;174;152;13;84
185.36;1204;19;19;0;3.07;64;0;33;36;0;46;5;0.41;1.0;1.0;0;0;115;0;37;2.38;0.0;1.55;3.1;345;128;14.7;12.0;0.02;0.816;0;1;0;0;1;1;0;0;0;1;0;300;;174;152;13;83
185.56;1217;19;19;0;3.02;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;115;0;36;2.38;0.0;1.53;3.1;345;128;14.7;13.7;0.01;0.932;0;1;0;0;1;1;0;0;0;1;0;301;;174;152;13;83
185.96;1178;20;20;0;3.15;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;115;0;36;2.5;0.0;1.58;3.1;345;128;14.7;13.1;0.09;0.891;0;1;0;0;1;1;0;0;0;1;0;304;;174;152;13;84
186.37;1217;19;19;0;3.02;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;115;0;36;2.38;0.0;1.53;3.1;345;128;14.7;13.6;0.03;0.925;0;1;0;0;1;1;0;0;0;1;0;299;;174;152;13;83
186.77;1204;19;19;0;3.12;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;115;0;36;2.38;0.0;1.57;3.1;345;128;14.7;13.4;0.01;0.912;0;1;0;0;1;1;0;0;0;1;0;304;;174;152;13;84
187.16;1165;18;18;0;2.97;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;115;0;36;2.25;0.0;1.51;2.9;345;128;14.7;12.2;0.09;0.83;0;1;0;0;1;1;0;0;0;1;0;299;;174;152;13;83
187.58;1204;19;19;0;3.05;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;115;0;36;2.38;0.0;1.54;3.1;345;128;14.7;12.5;0.04;0.85;0;1;0;0;1;1;0;0;0;1;0;303;;174;151;13;83
187.97;1178;19;19;0;3.02;64;0;33;37;0;46;5;0.41;1.0;1.0;0;0;115;0;37;2.38;0.0;1.53;3.0;345;128;14.7;12.7;0.02;0.864;0;1;0;0;1;1;0;0;0;1;0;298;;174;151;13;83
188.39;1229;19;19;0;3.05;64;0;34;37;0;46;5;0.42;1.0;1.0;0;0;115;0;36;2.38;0.0;1.54;3.1;345;128;14.7;12.4;0.01;0.844;0;1;0;0;1;1;0;0;0;1;0;301;;174;151;13;83
188.77;1178;19;19;0;3.1;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;115;0;36;2.38;0.0;1.56;3.0;345;128;14.7;12.1;0.03;0.823;0;1;0;0;1;1;0;0;0;1;0;302;;174;151;13;84
189.18;1165;18;18;0;3.0;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;115;0;36;2.25;0.0;1.52;2.9;345;128;14.7;11.4;0.03;0.776;0;1;0;0;1;1;0;0;0;1;0;299;;174;151;13;82
189.57;1204;19;19;0;3.1;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;115;0;36;2.38;0.0;1.56;3.1;345;128;14.7;12.5;0.0;0.85;0;1;0;0;1;1;0;0;0;1;0;303;;174;151;13;83
189.98;1165;19;19;0;3.1;64;0;34;36;0;47;5;0.41;1.0;1.0;0;0;115;0;36;2.38;0.0;1.56;3.0;345;128;14.7;12.3;0.04;0.837;0;1;0;0;1;1;0;0;0;1;0;304;;174;151;13;84
190.39;1178;19;19;0;3.05;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;115;0;36;2.38;0.0;1.54;3.0;345;128;14.7;12.5;0.02;0.85;0;1;0;0;1;1;0;0;0;1;0;301;;174;151;13;83
190.79;1217;19;19;0;3.02;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;115;0;36;2.38;0.0;1.53;3.1;345;128;14.7;13.1;0.05;0.891;0;1;0;0;1;1;0;0;0;1;0;300;;174;151;13;83
191.18;1178;20;20;0;3.12;64;0;33;37;0;47;5;0.42;1.0;1.0;0;0;115;0;37;2.5;0.0;1.57;3.1;345;128;14.7;14.0;0.03;0.952;0;1;0;0;1;1;0;0;0;1;0;302;;174;151;13;84
191.58;1204;19;19;0;3.0;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;117;0;36;2.38;0.0;1.52;3.0;345;128;14.7;13.1;0.1;0.891;0;1;0;0;1;1;0;0;0;1;0;298;;174;150;13;83
191.78;1178;19;19;0;3.02;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;117;0;36;2.38;0.0;1.53;3.0;345;128;14.7;12.1;0.05;0.823;0;1;0;0;1;1;0;0;0;1;0;302;;174;150;13;84
192.2;1165;19;19;0;3.02;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;117;0;36;2.38;0.0;1.53;2.9;345;128;14.7;12.2;0.04;0.83;0;1;0;0;1;1;0;0;0;1;0;301;;174;150;13;83
192.59;1165;18;18;0;2.95;64;0;34;36;0;46;4;0.41;1.0;1.0;0;0;117;0;36;2.25;0.0;1.5;2.9;345;128;14.7;12.0;0.0;0.816;0;1;0;0;1;1;0;0;0;1;0;299;;174;150;13;83
193.01;1178;18;18;0;2.97;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;117;0;36;2.25;0.0;1.51;2.9;345;128;14.7;13.1;0.06;0.891;0;1;0;0;1;1;0;0;0;1;0;300;;174;150;13;83
193.4;1217;19;19;0;3.05;66;0;34;36;0;47;5;0.42;1.0;1.0;0;0;117;0;36;2.38;0.0;1.55;3.1;345;128;14.7;14.6;0.02;0.993;0;1;0;0;1;1;0;0;0;1;0;302;;172;150;13;83
193.79;1204;19;19;0;3.1;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;117;0;36;2.38;0.0;1.56;3.1;345;128;14.7;13.4;0.05;0.912;0;1;0;0;1;1;0;0;0;1;0;303;;174;150;13;82
194.2;1165;19;19;0;3.05;64;0;34;36;0;47;5;0.41;1.0;1.0;0;0;117;0;36;2.38;0.0;1.54;3.0;345;128;14.7;12.3;0.04;0.837;0;1;0;0;1;1;0;0;0;1;0;302;;174;150;13;76
194.6;1153;19;19;0;2.98;65;0;34;36;0;46;5;0.41;1.0;1.0;0;0;117;0;36;2.38;0.0;1.52;2.9;345;128;14.7;12.0;0.02;0.816;0;1;0;0;1;1;0;0;0;1;0;301;;173;150;13;83
195.01;1153;18;18;0;2.97;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;117;0;36;2.25;0.0;1.51;2.9;345;128;14.7;12.0;0.06;0.816;0;1;0;0;1;1;0;0;0;1;0;299;;174;149;13;44
195.4;1153;18;18;0;2.95;64;0;34;36;0;46;4;0.41;1.0;1.0;0;0;117;0;36;2.25;0.0;1.5;2.8;345;128;14.7;12.6;0.02;0.857;0;1;0;0;1;1;0;0;0;1;0;299;;174;149;13;82
195.8;1204;18;18;0;2.97;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;117;0;36;2.25;0.0;1.51;3.0;345;128;14.7;13.2;0.05;0.898;0;1;0;0;1;1;0;0;0;1;0;300;;174;149;13;83
196.22;1204;19;19;0;3.05;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;117;0;36;2.38;0.0;1.54;3.1;345;128;14.7;13.9;0.05;0.946;0;1;0;0;1;1;0;0;0;1;0;303;;174;149;13;84
196.6;1178;19;19;0;3.05;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;117;0;36;2.38;0.0;1.54;3.0;345;128;14.7;13.5;0.01;0.918;0;1;0;0;1;1;0;0;0;1;0;302;;174;149;13;83
197.01;1153;19;19;0;3.02;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;117;0;36;2.38;0.0;1.53;2.9;345;128;14.7;12.0;0.05;0.816;0;1;0;0;1;1;0;0;0;1;0;301;;174;149;13;76
197.41;1140;19;19;0;3.0;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;117;0;36;2.38;0.0;1.52;2.9;345;128;14.7;11.8;0.04;0.803;0;1;0;0;1;1;0;0;0;1;0;301;;174;149;14;83
197.82;1153;19;19;0;3.0;64;0;34;36;0;46;5;0.41;1.0;1.0;0;0;117;0;36;2.38;0.0;1.52;2.9;345;128;14.7;12.2;0.08;0.83;0;1;0;0;1;1;0;0;0;1;0;299;;174;149;14;83
198.01;1153;18;18;0;2.95;64;0;34;36;0;46;4;0.41;1.0;1.0;0;0;117;0;36;2.25;0.0;1.5;2.8;345;128;14.7;13.6;0.06;0.925;0;1;0;0;1;1;0;0;0;1;0;298;;174;149;14;83
198.42;1153;18;18;0;2.92;64;0;34;36;0;46;4;0.41;1.0;1.0;0;0;119;0;36;2.25;0.0;1.49;2.8;345;128;14.7;13.4;0.04;0.912;0;1;0;0;1;1;0;0;0;1;0;299;;174;148;14;83
198.81;1140;18;18;0;2.9;64;0;34;36;0;46;4;0.41;1.0;1.0;0;0;119;0;36;2.25;0.0;1.48;2.8;345;128;14.7;12.3;0.07;0.837;0;1;0;0;1;1;0;0;0;1;0;300;;174;148;14;44
199.21;1153;19;19;0;2.92;64;0;34;36;0;46;4;0.41;1.0;1.0;0;0;119;0;36;2.38;0.0;1.49;2.8;345;128;14.7;12.5;0.05;0.85;0;1;0;0;1;1;0;0;0;1;0;301;;174;148;14;83
199.61;1114;19;19;0;2.95;64;0;34;36;0;47;4;0.41;1.0;1.0;0;0;119;0;36;2.38;0.0;1.5;2.7;345;128;14.7;14.5;0.02;0.986;0;1;0;0;1;1;0;0;0;1;0;306;;174;148;13;83
200.03;1165;19;19;0;2.97;64;0;34;36;0;47;5;0.41;1.0;1.0;0;0;119;0;36;2.38;0.0;1.51;2.9;345;128;14.7;13.3;0.08;0.905;0;1;0;0;1;1;0;0;0;1;0;306;;174;148;13;84
200.42;1165;19;19;0;2.95;64;0;34;36;0;47;5;0.41;1.0;1.0;0;0;119;0;36;2.38;0.0;1.5;2.9;345;128;14.7;12.8;0.05;0.871;0;1;0;0;1;1;0;0;0;1;0;304;;174;148;13;84
200.82;1153;19;19;0;2.98;65;0;34;36;0;47;5;0.41;1.0;1.0;0;0;119;0;36;2.38;0.0;1.52;2.9;345;128;14.7;13.8;0.07;0.939;0;1;0;0;1;1;0;0;0;1;0;304;;173;148;14;83
201.21;1178;19;19;0;3.01;65;0;34;36;0;47;5;0.42;1.0;1.0;0;0;119;0;36;2.38;0.0;1.53;3.0;345;128;14.7;13.9;0.04;0.946;0;1;0;0;1;1;0;0;0;1;0;304;;173;148;14;84
201.63;1153;19;19;0;3.0;64;0;34;36;0;47;5;0.41;1.0;1.0;0;0;119;0;36;2.38;0.0;1.52;2.9;345;128;14.7;12.6;0.09;0.857;0;1;0;0;1;1;0;0;0;1;0;304;;174;148;14;83
202.04;1165;19;19;0;2.95;64;0;34;36;0;47;5;0.41;1.0;1.0;0;0;119;0;36;2.38;0.0;1.5;2.9;345;128;14.7;12.8;0.07;0.871;0;1;0;0;1;1;0;0;0;1;0;305;;174;148;14;84
202.43;1178;19;19;0;3.0;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;119;0;36;2.38;0.0;1.52;2.9;345;128;14.7;14.2;0.05;0.966;0;1;0;0;1;1;0;0;0;1;0;304;;174;148;14;84
202.82;1178;19;19;0;3.0;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;119;0;36;2.38;0.0;1.52;2.9;345;128;14.7;13.1;0.08;0.891;0;1;0;0;1;1;0;0;0;1;0;304;;174;147;14;44
203.22;1165;19;19;0;2.92;64;0;34;36;0;47;5;0.41;1.0;1.0;0;0;119;0;36;2.38;0.0;1.49;2.8;345;128;14.7;12.3;0.07;0.837;0;1;0;0;1;1;0;0;0;1;0;303;;174;147;14;83
203.64;1178;19;19;0;2.97;64;0;34;36;0;47;5;0.42;1.0;1.0;0;0;119;0;36;2.38;0.0;1.51;2.9;345;128;14.7;12.9;0.06;0.878;0;1;0;0;1;1;0;0;0;1;0;303;;174;147;14;83
204.03;1165;18;18;0;2.9;64;0;34;36;0;46;4;0.41;1.0;1.0;0;0;119;0;36;2.25;0.0;1.48;2.8;345;128;14.7;14.4;0.09;0.98;0;1;0;0;1;1;0;0;0;1;0;301;;173;147;14;74
204.24;1101;18;18;0;2.87;64;0;34;35;0;46;4;0.4;1.0;1.0;0;0;119;0;36;2.25;0.0;1.47;2.6;345;128;14.7;12.7;0.09;0.864;0;1;0;0;1;1;0;0;0;1;0;301;;174;147;14;84
204.63;1114;19;19;0;2.95;64;0;35;35;0;47;4;0.41;1.0;1.0;0;0;119;0;35;2.38;0.0;1.5;2.7;345;128;14.7;14.5;0.06;0.986;0;1;0;0;1;1;0;0;0;1;0;304;;174;147;14;84
205.05;1165;19;19;0;2.97;64;0;35;35;0;47;5;0.41;1.0;1.0;0;0;119;0;35;2.38;0.0;1.51;2.9;345;128;14.7;13.0;0.1;0.884;0;1;0;0;1;1;0;0;0;1;0;306;;174;147;14;84
205.44;1153;19;19;0;2.95;64;0;35;35;0;47;5;0.41;1.0;1.0;0;0;119;0;35;2.38;0.0;1.5;2.8;345;128;14.7;13.5;0.06;0.918;0;1;0;0;1;1;0;0;0;1;0;303;;174;147;14;83
205.83;1165;19;19;0;2.92;64;0;34;36;0;47;4;0.41;1.0;1.0;0;0;119;0;36;2.38;0.0;1.49;2.8;345;128;14.7;13.8;0.09;0.939;0;1;0;0;1;1;0;0;0;1;0;302;;174;147;14;84
206.24;1114;18;18;0;2.87;64;0;34;36;0;46;4;0.4;1.0;1.0;0;0;119;0;36;2.25;0.0;1.47;2.7;345;128;14.7;12.8;0.08;0.871;0;1;0;0;1;1;0;0;0;1;0;301;;174;147;14;83
206.64;1153;18;18;0;2.92;64;0;34;36;0;46;4;0.41;1.0;1.0;0;0;119;0;36;2.25;0.0;1.49;2.8;345;128;14.7;13.7;0.05;0.932;0;1;0;0;1;1;0;0;0;1;0;300;;174;147;14;84
207.05;1140;18;18;0;2.92;64;0;34;36;0;46;4;0.41;1.0;1.0;0;0;119;0;36;2.25;0.0;1.49;2.8;345;128;14.7;13.1;0.1;0.891;0;1;0;0;1;1;0;0;0;1;0;301;;174;147;14;83
