время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск РЕАЛ (форс);Карта в тени;Вердикт указателя;XOR тени;Сумма тени;Карта топлива вернула;TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 (МАФ/ДАД);Давление;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ;Впрыск расчёт
748.3;3202;78;78;1.0;14;2;1;38;168;64;149;53;0;0;0.0;0.0;140;95;64;8;46;24;90;2;0;161;53;0;;24;9.75;13.63;;;;37.9;31.1;345;63;6.14
748.52;3240;71;71;1.0;13;2;1;38;168;64;123;40;0;0;0.0;0.0;140;95;64;56;39;31;90;2;0;160;53;0;;31;8.88;13.94;;;;34.7;23.5;345;63;5.59
748.9;3202;67;67;1.0;12;2;1;38;168;64;117;37;0;0;0.0;0.0;140;95;64;24;37;33;90;2;0;161;52;0;;33;8.38;14.15;;;;32.2;21.8;345;63;5.28
749.33;3189;68;68;1.0;12;2;1;38;168;64;116;37;0;0;0.0;0.0;140;95;64;24;38;32;90;2;0;160;52;0;;32;8.5;14.15;;;;32.6;21.5;345;63;5.36
749.74;3253;67;67;1.0;12;2;1;38;168;64;116;37;0;0;0.0;0.0;140;95;64;24;37;32;90;2;0;160;52;0;;33;8.38;14.15;;;;32.9;21.5;345;63;5.31
750.16;3266;71;71;1.0;13;2;1;38;168;64;123;40;0;0;0.0;0.0;140;95;64;56;39;31;90;2;0;161;52;0;;31;8.88;13.94;;;;35.0;23.5;345;63;5.6
750.58;3086;52;52;1.0;9.37;2;1;38;168;65;95;26;0;0;0.0;0.0;140;95;64;24;30;40;90;2;0;161;52;0;;40;6.5;14.7;;;;24.1;15.4;345;63;4.2
750.98;3074;41;41;1.0;7.55;2;1;38;168;63;69;13;0;0;0.0;0.0;140;95;64;56;26;45;90;1;0;161;52;0;;44;5.12;15.05;;;;19.3;7.8;345;63;3.47
751.38;2536;10;10;1.0;2.67;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;40;50;25;90;1;0;160;52;0;;20;1.25;14.82;;;;5.6;0.0;345;63;1.52
751.8;2433;9;9;1.0;2.51;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;56;65;25;87;1;0;165;52;0;;5;1.12;14.82;;;;5.1;0.0;345;63;1.44
752.01;2356;10;10;1.0;2.67;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;40;65;25;86;1;0;166;52;0;;5;1.25;14.82;;;;5.2;0.0;345;63;1.5
752.43;2254;10;10;1.0;2.68;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;24;65;25;87;1;0;165;52;0;;5;1.25;14.82;;;;5.0;0.0;345;63;1.51
752.83;2254;10;10;1.0;2.63;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;24;65;25;85;1;0;167;52;0;;5;1.25;14.82;;;;4.9;0.0;345;63;1.48
753.25;2088;10;10;1.0;2.76;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;24;65;25;87;1;0;164;52;0;;5;1.25;14.82;;;;4.8;0.0;345;63;1.54
753.66;2152;11;11;1.0;2.76;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;56;65;25;85;1;0;168;52;0;;5;1.38;14.82;;;;4.9;0.0;345;63;1.53
754.08;1985;11;11;1.0;2.78;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;24;66;23;85;1;0;167;52;0;;4;1.38;14.82;;;;4.6;0.0;345;63;1.54
754.5;2088;11;11;1.0;2.81;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;40;65;25;85;1;0;168;52;0;;5;1.38;14.82;;;;4.9;0.0;345;63;1.55
754.9;1998;11;11;1.0;2.81;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;40;66;24;85;1;0;168;52;0;;4;1.38;14.82;;;;4.7;0.0;345;63;1.55
755.31;1895;14;14;1.0;3.23;2;1;38;168;63;43;0;0;0;0.0;0.0;140;95;65;24;68;21;85;1;0;168;52;0;;2;1.75;14.82;;;;5.1;0.3;345;63;1.72
755.54;1883;21;21;1.0;4.41;2;1;38;168;63;51;4;0;0;0.0;0.0;140;95;64;24;46;38;87;1;0;165;52;0;;24;2.62;14.82;;;;6.9;2.6;345;63;2.2
755.93;2305;25;25;1.0;5.07;2;1;38;168;63;55;6;0;0;0.0;0.0;140;95;64;40;23;47;86;1;0;166;52;0;;47;3.12;14.82;;;;9.7;3.8;345;63;2.46
756.35;2049;10;10;1.0;2.73;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;40;51;25;87;0;0;165;52;0;;19;1.25;14.82;;;;4.7;0.0;345;63;1.53
756.76;1665;11;11;1.0;2.91;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;70;20;87;0;0;165;52;0;;0;1.38;14.7;;;;4.0;0.0;345;63;1.6
757.18;1511;12;12;1.0;3.06;2;1;38;168;64;42;0;0;0;0.0;0.0;156;95;65;56;70;20;87;0;0;165;52;0;;0;1.5;14.7;;;;3.9;0.0;345;63;1.66
757.57;1063;17;17;1.0;3.77;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;67;20;88;0;0;163;52;0;;3;2.12;14.7;;;;3.3;0.0;345;63;1.95
758.02;1383;26;26;1.0;5.25;2;1;38;168;64;61;9;1;0;0.0;0.0;140;95;64;40;53;35;88;1;0;163;52;0;;17;3.25;14.7;;;;6.1;5.5;345;63;2.54
758.42;2254;53;53;1.0;9.36;2;1;38;168;63;82;20;0;0;0.0;0.0;140;95;64;40;30;40;89;1;0;162;52;0;;40;6.62;14.82;;;;17.6;11.6;345;63;4.19
758.65;2280;67;67;1.0;12;2;1;38;168;64;96;27;0;0;0.0;0.0;140;95;64;24;39;30;90;2;0;161;52;0;;31;8.38;14.82;;;;22.6;15.7;345;63;5.22
759.06;2382;68;68;1.0;12;2;1;38;168;64;99;28;0;0;0.0;0.0;140;95;64;24;41;29;90;2;0;161;52;0;;29;8.5;14.82;;;;24.4;16.6;345;63;5.37
759.49;2408;67;67;1.0;12;2;1;38;168;63;100;29;0;0;0.0;0.0;140;95;64;8;40;30;90;2;0;160;52;0;;30;8.38;14.82;;;;24.0;16.9;345;63;5.24
759.9;2369;64;64;1.0;11;2;1;38;168;63;97;27;0;0;0.0;0.0;140;95;64;24;38;33;90;2;0;160;52;0;;32;8.0;14.82;;;;22.1;16.0;345;63;4.92
760.32;2318;64;64;1.0;11;2;1;38;168;63;97;27;0;0;0.0;0.0;140;95;64;40;35;35;90;2;0;160;52;0;;35;8.0;14.82;;;;21.7;16.0;345;63;4.94
760.75;2305;65;65;1.0;11;2;1;38;168;63;97;27;0;0;0.0;0.0;156;95;64;56;37;33;90;2;0;160;52;0;;33;8.12;14.82;;;;22.0;16.0;345;63;5.04
761.16;2433;65;65;1.0;11;2;1;38;168;63;97;27;0;0;0.0;0.0;140;95;64;56;38;32;90;2;0;160;52;0;;32;8.12;14.82;;;;23.3;16.0;345;63;5.04
761.37;2356;64;64;1.0;11;2;1;38;168;63;97;27;0;0;0.0;0.0;140;95;64;24;36;35;90;2;0;161;52;0;;34;8.0;14.82;;;;21.9;16.0;345;63;4.92
761.76;2421;64;64;1.0;11;2;1;38;168;63;97;27;0;0;0.0;0.0;156;95;64;8;37;34;90;2;0;161;52;0;;33;8.0;14.82;;;;22.6;16.0;345;63;4.94
762.18;2254;42;42;1.0;7.61;2;1;38;168;63;66;12;0;0;0.0;0.0;140;95;64;40;27;43;89;1;0;162;52;0;;43;5.25;14.82;;;;14.3;7.0;345;63;3.49
762.57;2024;43;43;1.0;7.81;2;1;38;168;63;72;15;0;0;0.0;0.0;140;95;64;8;25;44;89;1;0;162;52;0;;45;5.38;14.82;;;;13.2;8.7;345;63;3.57
763.0;2446;76;76;1.0;14;2;1;38;168;64;123;40;0;0;0.0;0.0;140;95;64;8;46;24;89;2;0;162;52;0;;24;9.5;14.04;;;;28.3;23.5;345;63;5.99
763.42;2549;74;74;1.0;13;2;1;38;168;64;120;39;0;0;0.0;0.0;140;95;64;40;44;26;90;2;0;160;52;0;;26;9.25;14.04;;;;28.3;22.7;345;63;5.77
763.83;2549;73;73;1.0;13;2;1;38;168;64;119;38;0;0;0.0;0.0;140;95;64;56;43;27;90;2;0;161;52;0;;27;9.12;14.04;;;;28.0;22.4;345;63;5.72
764.25;2613;72;72;1.0;13;2;1;38;168;64;119;38;0;0;0.0;0.0;140;95;64;56;44;27;91;2;0;159;52;0;;26;9.0;14.04;;;;28.4;22.4;345;63;5.68
764.45;2600;73;73;1.0;13;2;1;38;168;64;119;38;0;0;0.0;0.0;140;95;64;8;43;26;90;2;0;160;52;0;;27;9.12;14.04;;;;28.8;22.4;345;63;5.76
764.87;2613;73;73;1.0;13;2;1;38;168;64;119;38;0;0;0.0;0.0;140;95;64;8;42;28;92;2;0;158;52;0;;28;9.12;14.04;;;;28.5;22.4;345;63;5.69
765.29;2613;73;73;1.0;13;2;1;38;168;64;119;38;0;0;0.0;0.0;140;95;64;8;42;28;91;2;0;159;52;0;;28;9.12;14.04;;;;28.7;22.4;345;63;5.72
765.71;2638;66;66;1.0;12;2;1;38;168;64;105;31;0;0;0.0;0.0;140;95;64;8;37;33;92;2;0;158;52;0;;33;8.25;14.82;;;;25.6;18.3;345;63;5.12
766.11;2485;65;65;1.0;11;2;1;38;168;63;104;31;0;0;0.0;0.0;140;95;64;40;37;33;90;2;0;160;52;0;;33;8.12;14.82;;;;23.6;18.0;345;63;5.01
766.55;2536;68;68;1.0;12;2;1;38;168;64;104;31;0;0;0.0;0.0;140;95;64;56;40;30;91;2;0;159;52;0;;30;8.5;14.82;;;;25.6;18.0;345;63;5.3
766.94;2574;68;68;1.0;12;2;1;38;168;64;103;30;0;0;0.0;0.0;140;95;64;40;39;31;91;2;0;159;52;0;;31;8.5;14.82;;;;26.2;17.7;345;63;5.34
767.36;2216;37;37;1.0;6.92;2;1;38;168;63;68;13;0;0;0.0;0.0;140;95;64;56;23;47;88;1;0;163;52;0;;47;4.62;14.82;;;;12.8;7.6;345;63;3.21
767.58;2331;34;34;1.0;6.4;2;1;38;168;62;68;13;0;0;0.0;0.0;140;95;64;8;22;48;88;1;0;163;52;0;;48;4.25;14.82;;;;12.4;7.6;345;63;3.0
767.97;2190;35;35;1.0;6.46;2;1;38;168;62;68;13;0;0;0.0;0.0;140;95;64;40;23;47;87;1;0;164;52;0;;47;4.38;14.82;;;;11.8;7.6;345;63;3.02
768.41;2190;34;34;1.0;6.38;2;1;38;168;62;68;13;0;0;0.0;0.0;156;95;64;8;22;48;87;1;0;164;52;0;;48;4.25;14.82;;;;11.6;7.6;345;63;2.99
768.81;2331;33;33;1.0;6.31;2;1;38;168;63;68;13;0;0;0.0;0.0;140;95;64;56;21;49;87;1;0;165;52;0;;49;4.12;14.82;;;;12.3;7.6;345;63;2.96
769.22;2254;28;28;1.0;5.51;2;1;38;168;63;61;9;0;0;0.0;0.0;140;95;64;40;23;48;87;1;0;164;52;0;;47;3.5;14.82;;;;10.3;5.5;345;63;2.64
769.63;2228;24;24;1.0;4.91;2;1;38;168;63;59;8;0;0;0.0;0.0;140;95;64;56;25;45;87;1;0;165;52;0;;45;3.0;14.82;;;;9.1;4.9;345;63;2.4
770.04;2139;25;25;1.0;4.96;2;1;38;168;63;59;8;0;0;0.0;0.0;140;95;64;40;25;45;87;1;0;165;52;0;;45;3.12;14.82;;;;8.8;4.9;345;63;2.42
770.45;2164;25;25;1.0;5.08;2;1;38;168;63;59;8;0;0;0.0;0.0;140;95;64;40;24;46;87;1;0;165;52;0;;46;3.12;14.82;;;;9.2;4.9;345;63;2.47
770.86;2164;25;25;1.0;5.03;2;1;38;168;63;59;8;0;0;0.0;0.0;140;95;64;40;25;45;87;1;0;165;52;0;;45;3.12;14.82;;;;9.1;4.9;345;63;2.45
771.25;2088;27;27;1.0;5.41;2;1;38;168;63;59;8;0;0;0.0;0.0;140;95;64;24;24;46;87;1;0;165;52;1;;46;3.38;14.82;;;;9.4;4.9;345;63;2.6
771.47;2139;39;39;1.0;7.18;2;1;38;168;63;67;12;0;0;0.0;0.0;140;95;64;24;24;46;87;1;0;165;52;0;;46;4.88;14.82;;;;12.8;7.3;345;63;3.31
771.88;2190;42;42;1.0;7.67;2;1;38;168;63;68;13;0;0;0.0;0.0;140;95;64;24;25;45;86;1;0;166;52;1;;45;5.25;14.82;;;;14.0;7.6;345;63;3.5
772.3;2254;63;63;1.0;11;2;1;38;168;63;98;28;0;0;0.0;0.0;140;95;64;24;33;37;87;2;0;165;52;0;;37;7.88;14.04;;;;20.5;16.3;345;63;4.81
772.73;2869;84;84;1.0;16;2;1;38;168;64;387;172;0;0;0.0;0.0;140;95;64;8;50;20;90;2;0;161;52;0;;20;10.5;13.54;;;;38.3;100.0;345;63;6.86
773.13;3855;84;84;1.0;16;2;1;38;168;64;387;172;0;0;0.0;0.0;140;95;64;8;40;27;89;2;0;162;52;0;;30;10.5;13.63;;;;51.8;100.0;345;63;6.9
773.55;5123;82;82;1.0;17;2;1;38;168;64;387;172;0;0;0.0;0.0;140;95;64;24;38;29;90;2;0;161;52;0;;32;10.25;11.83;;;;73.5;100.0;345;63;7.34
773.98;5200;82;82;1.0;17;2;1;38;168;64;388;173;0;0;0.0;0.0;156;95;64;40;37;30;91;2;0;160;52;0;;33;10.25;11.61;;;;75.3;100.0;345;63;7.41
774.38;5289;82;82;1.0;17;2;1;38;168;64;388;173;0;0;0.0;0.0;156;95;64;8;37;30;92;2;0;158;52;0;;33;10.25;11.61;;;;76.5;100.0;345;63;7.4
774.78;5405;81;81;1.0;17;2;1;38;168;64;387;172;0;0;0.0;0.0;140;95;64;8;37;30;91;2;0;159;52;0;;33;10.12;11.61;;;;78.0;100.0;345;63;7.38
774.98;3816;90;90;1.0;18;2;1;38;168;64;388;173;0;0;0.0;0.0;140;95;64;56;41;26;91;2;0;159;52;0;;29;11.25;12.71;;;;57.0;100.0;345;63;7.63
775.37;3868;88;88;1.0;17;2;1;38;168;64;387;172;0;0;0.0;0.0;140;95;64;24;41;26;91;2;0;159;52;0;;29;11.0;12.71;;;;56.3;100.0;345;63;7.45
775.8;3932;89;89;1.0;17;2;1;38;168;64;387;172;0;0;0.0;0.0;140;95;64;8;41;26;92;2;0;158;52;0;;29;11.12;12.54;;;;57.1;100.0;345;63;7.43
776.19;3765;54;54;1.0;9.91;2;1;38;168;64;95;26;0;0;0.0;0.0;140;95;64;56;31;37;91;2;0;159;52;0;;39;6.75;14.25;;;;31.1;15.4;345;63;4.42
776.64;2766;27;27;1.0;5.4;2;1;38;168;62;62;10;0;0;0.0;0.0;140;95;64;56;20;50;90;1;0;160;52;0;;50;3.38;14.93;;;;12.4;5.8;345;63;2.61
777.04;2356;17;17;1.0;3.78;2;1;38;168;63;51;4;0;0;0.0;0.0;140;95;64;8;31;39;89;1;0;162;52;0;;39;2.12;14.82;;;;7.4;2.6;345;63;1.96
777.47;2305;16;16;1.0;3.68;2;1;38;168;63;51;4;0;0;0.0;0.0;140;95;64;40;32;38;89;1;0;162;52;0;;38;2.0;14.82;;;;7.1;2.6;345;63;1.92
777.87;2818;80;80;1.0;15;2;1;38;168;64;223;90;0;0;0.0;0.0;140;95;64;8;49;21;92;2;0;158;52;0;;21;10.0;13.54;;;;35.0;52.6;345;63;6.43
778.08;2997;86;86;1.0;16;2;1;38;168;64;387;172;0;0;0.0;0.0;140;95;64;40;50;20;90;2;0;160;52;0;;20;10.75;12.71;;;;41.1;100.0;345;63;7.04
778.5;2984;85;85;1.0;16;2;1;38;168;64;387;172;0;0;0.0;0.0;140;95;64;40;50;20;91;2;0;159;52;0;;20;10.62;12.71;;;;40.6;100.0;345;63;6.98
778.92;3048;85;85;1.0;16;2;1;38;168;64;387;172;0;0;0.0;0.0;140;95;64;56;49;20;90;2;0;160;52;0;;21;10.62;12.71;;;;41.5;100.0;345;63;6.99
779.33;3048;86;86;1.0;17;2;1;38;168;64;387;172;0;0;0.0;0.0;140;95;64;56;49;19;90;2;0;160;52;0;;21;10.75;12.71;;;;42.0;100.0;345;63;7.06
779.73;2997;87;87;1.0;17;2;1;38;168;64;387;172;0;0;0.0;0.0;156;95;64;40;49;20;90;2;0;161;52;0;;21;10.88;12.71;;;;41.6;100.0;345;63;7.11
780.17;3086;85;85;1.0;16;2;1;38;168;64;387;172;0;0;0.0;0.0;140;95;64;8;48;20;90;2;0;161;52;0;;22;10.62;12.71;;;;41.7;100.0;345;63;6.93
780.56;3151;86;86;1.0;17;2;1;38;168;64;387;172;0;0;0.0;0.0;140;95;64;24;48;20;90;2;0;161;52;0;;22;10.75;12.71;;;;43.5;100.0;345;63;7.07
780.98;3074;83;83;1.0;16;2;1;38;168;64;186;72;0;0;0.0;0.0;140;95;64;8;47;20;90;2;0;161;52;0;;23;10.38;13.54;;;;40.7;41.9;345;63;6.8
781.18;2446;12;12;1.0;3.02;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;56;35;25;88;1;0;164;51;0;;35;1.5;14.82;;;;6.2;0.0;345;63;1.65
781.61;2254;9;9;1.0;2.61;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;56;65;25;87;1;0;165;51;0;;5;1.12;14.82;;;;4.9;0.0;345;63;1.48
782.01;2152;9;9;1.0;2.52;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;40;65;25;86;0;0;166;51;0;;5;1.12;14.82;;;;4.5;0.0;345;63;1.44
782.46;2036;9;9;1.0;2.58;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;24;65;25;87;0;0;165;51;0;;5;1.12;14.82;;;;4.4;0.0;345;63;1.47
782.84;2024;9;9;1.0;2.53;2;1;38;168;63;42;0;0;0;0.0;0.0;156;95;65;40;66;23;85;0;0;168;51;0;;4;1.12;14.82;;;;4.3;0.0;345;63;1.44
783.24;1985;9;9;1.0;2.52;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;40;67;23;86;0;0;166;51;0;;3;1.12;14.82;;;;4.2;0.0;345;63;1.44
783.68;1870;9;9;1.0;2.48;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;24;68;21;85;0;0;167;51;0;;2;1.12;14.82;;;;3.9;0.0;345;63;1.42
784.1;1806;9;9;1.0;2.46;2;1;38;168;64;42;0;0;0;0.0;0.0;156;95;65;24;68;20;85;0;0;168;51;0;;2;1.12;14.7;;;;3.7;0.0;345;63;1.41
784.31;1870;9;9;1.0;2.48;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;70;20;85;0;0;167;51;0;;0;1.12;14.82;;;;3.9;0.0;345;63;1.42
784.71;1486;10;10;1.0;2.73;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;70;20;85;0;0;168;51;0;;0;1.25;14.7;;;;3.4;0.0;345;63;1.52
785.14;1486;11;11;1.0;2.91;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;8;65;20;85;0;0;167;51;0;;5;1.38;14.7;;;;3.6;0.0;345;63;1.59
785.57;2113;7;7;1.0;2.28;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;8;65;25;87;0;0;164;51;0;;5;0.88;14.82;;;;4.0;0.0;345;63;1.35
785.97;2523;8;8;1.0;2.31;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;40;65;25;87;0;0;164;51;0;;5;1.0;14.82;;;;4.9;0.0;345;63;1.36
786.38;2408;8;8;1.0;2.33;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;24;65;25;87;0;0;165;51;0;;5;1.0;14.82;;;;4.7;0.0;345;63;1.37
786.78;2254;7;7;1.0;2.26;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;56;65;25;89;0;0;162;51;0;;5;0.88;14.82;;;;4.2;0.0;345;63;1.35
787.21;2280;7;7;1.0;2.25;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;24;65;25;88;0;0;162;51;0;;5;0.88;14.82;;;;4.3;0.0;345;63;1.34
787.43;2203;7;7;1.0;2.26;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;24;65;25;89;0;0;162;51;0;;5;0.88;14.82;;;;4.1;0.0;345;63;1.35
787.84;2152;7;7;1.0;2.35;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;40;65;25;90;0;0;161;51;0;;5;0.88;14.82;;;;4.2;0.0;345;63;1.39
788.26;2139;7;7;1.0;2.35;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;40;65;24;90;0;0;160;51;0;;5;0.88;14.82;;;;4.2;0.0;345;63;1.39
788.66;1947;8;8;1.0;2.4;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;24;67;25;90;0;0;160;51;0;;3;1.0;14.82;;;;3.9;0.0;345;63;1.41
789.05;1883;8;8;1.0;2.42;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;24;69;23;90;0;0;161;51;0;;1;1.0;14.82;;;;3.8;0.0;345;63;1.42
789.49;1895;8;8;1.0;2.43;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;40;70;20;89;0;0;161;51;0;;0;1.0;14.82;;;;3.8;0.0;345;63;1.42
789.88;1819;9;9;1.0;2.56;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;70;20;89;0;0;162;51;0;;0;1.12;14.7;;;;3.9;0.0;345;63;1.47
790.29;1601;10;10;1.0;2.67;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;40;70;20;88;0;0;163;51;0;;0;1.25;14.7;;;;3.6;0.0;345;63;1.51
790.73;1486;11;11;1.0;2.83;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;70;20;89;0;0;162;51;0;;0;1.38;14.7;;;;3.5;0.0;345;63;1.58
790.92;1370;11;11;1.0;2.93;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;70;20;89;0;0;162;51;0;;0;1.38;14.7;;;;3.3;0.0;345;63;1.62
791.35;1165;14;14;1.0;3.28;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;65;20;89;0;0;162;51;0;;5;1.75;14.7;;;;3.2;0.0;345;63;1.76
791.76;1114;14;14;1.0;3.35;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;8;58;20;90;0;0;161;51;0;;12;1.75;14.7;;;;3.1;0.0;345;63;1.79
792.15;1140;14;14;1.0;3.4;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;51;20;90;0;0;161;51;0;;19;1.75;14.7;;;;3.2;0.0;345;63;1.81
792.57;1063;16;16;1.0;3.66;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;89;0;0;162;51;0;;20;2.0;14.7;;;;3.2;0.0;345;63;1.91
792.98;948;17;17;1.0;3.77;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;88;0;0;163;51;0;;20;2.12;14.7;;;;3.0;0.0;345;63;1.95
793.4;935;17;17;1.0;3.87;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;40;50;20;90;0;0;161;51;0;;20;2.12;14.7;;;;3.0;0.0;345;63;2.0
793.8;871;18;18;1.0;4.02;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;50;20;90;0;0;161;51;0;;20;2.25;14.7;;;;2.9;0.0;345;63;2.06
794.24;896;18;18;1.0;4.05;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;50;20;90;0;0;161;51;0;;20;2.25;14.7;;;;3.0;0.0;345;63;2.07
794.44;768;20;20;1.0;4.21;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;8;50;20;87;0;0;164;51;0;;20;2.5;14.7;;;;2.7;0.0;345;63;2.12
794.85;768;21;21;1.0;4.48;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;40;50;20;89;0;0;162;51;0;;20;2.62;14.7;;;;2.9;0.0;345;63;2.24
795.25;679;23;23;1.0;4.78;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;8;50;20;89;0;0;162;51;0;;20;2.88;14.47;;;;2.7;0.0;345;63;2.36
795.68;679;23;23;1.0;4.85;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;8;50;20;88;0;0;163;51;0;;20;2.88;14.47;;;;2.7;0.0;345;63;2.38
796.07;717;23;23;1.0;4.82;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;40;50;20;90;0;0;161;51;0;;20;2.88;14.47;;;;2.9;0.0;345;63;2.38
796.47;628;26;26;1.0;5.25;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;8;50;20;90;0;0;161;51;0;;20;3.25;14.7;;;;2.7;0.0;345;63;2.55
796.91;666;26;26;1.0;5.25;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;8;50;20;90;0;0;161;51;0;;20;3.25;14.7;;;;2.9;0.0;345;63;2.55
797.31;679;27;27;1.0;5.38;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;24;50;20;91;0;0;159;51;0;;20;3.38;14.47;;;;3.0;0.0;345;63;2.61
797.54;628;27;27;1.0;5.48;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;8;50;20;89;0;0;162;51;0;;20;3.38;14.7;;;;2.9;0.0;345;63;2.64
797.95;781;24;24;1.0;4.9;2;1;38;168;66;42;0;0;0;0.0;0.0;140;95;65;40;50;20;88;0;0;163;51;0;;20;3.0;14.47;;;;3.2;0.0;345;63;2.4
798.35;756;25;25;1.0;5.02;2;1;38;168;66;42;0;0;0;0.0;0.0;140;95;65;56;50;20;86;0;0;166;51;0;;20;3.12;14.47;;;;3.2;0.0;345;63;2.44
798.79;768;25;25;1.0;5.05;2;1;38;168;66;42;0;0;0;0.0;0.0;140;95;65;8;50;20;88;0;0;163;51;0;;20;3.12;14.47;;;;3.2;0.0;345;63;2.46
799.21;820;24;24;1.0;4.88;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;40;50;20;87;0;0;165;51;0;;20;3.0;14.47;;;;3.3;0.0;345;63;2.39
799.59;807;24;24;1.0;4.98;2;1;38;168;66;42;0;0;0;0.0;0.0;140;95;65;24;50;20;87;0;0;164;51;0;;20;3.0;14.47;;;;3.3;0.0;345;63;2.43
800.02;704;25;25;1.0;5.1;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;40;50;20;86;0;0;166;51;0;;20;3.12;14.47;;;;3.0;0.0;345;63;2.47
800.42;832;52;52;1.0;9.32;2;1;38;168;64;49;3;0;0;0.0;0.0;140;95;64;8;57;15;86;1;0;166;51;0;;13;6.5;14.7;;;;6.5;2.0;345;63;4.16
800.83;1370;39;39;1.0;7.18;2;1;38;168;64;51;4;0;0;0.0;0.0;140;95;64;40;36;34;87;1;0;165;51;1;;34;4.88;14.7;;;;8.2;2.6;345;63;3.31
801.03;1319;43;43;1.0;7.86;2;1;38;168;64;52;5;0;0;0.0;0.0;140;95;64;8;38;34;87;1;0;165;51;0;;32;5.38;14.7;;;;8.6;2.9;345;63;3.58
801.46;1473;45;45;1.0;8.18;2;1;38;168;64;54;6;0;0;0.0;0.0;140;95;64;8;36;34;87;1;0;165;51;0;;34;5.62;14.7;;;;10.0;3.5;345;63;3.71
